rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,source_file
26,spotify:track:3xMHXmedL5Rvfxmiar9Ryv,"Anirudh Ravichander, Arijit Singh, Shilpa Rao, Kumaar",Chaleya,T-Series,22,22,5,16279537,regional-global-weekly-2023-10-05.csv
27,spotify:track:25OeKzcqakFPaJlXHPE5lm,Carín León,Primera Cita,"Socios Music, LLC",21,21,14,15839498,regional-global-weekly-2023-10-05.csv
28,spotify:track:4KULAymBBJcPRpk1yO4dOG,"Zach Bryan, Kacey Musgraves",I Remember Everything (feat. Kacey Musgraves),Warner Records,20,20,6,15788299,regional-global-weekly-2023-10-05.csv
29,spotify:track:3vkCueOmm7xQDoJ17W1Pm3,Mitski,My Love Mine All Mine,Dead Oceans,29,72,2,15286296,regional-global-weekly-2023-10-05.csv
30,spotify:track:1u8c2t2Cy7UBoG4ArRcF5g,Taylor Swift,Blank Space,Taylor Swift,30,35,95,15209542,regional-global-weekly-2023-10-05.csv
31,spotify:track:5h1BN75CEh8wdSwE1xrbSe,V,Slow Dancing,BIGHIT MUSIC,13,31,4,15184387,regional-global-weekly-2023-10-05.csv
32,spotify:track:6XSqqQIy7Lm7SnwxS4NrGx,"Feid, Young Miko",CLASSY 101,UMLE - Latino,8,29,27,15155939,regional-global-weekly-2023-10-05.csv
33,spotify:track:2FDTHlrBguDzQkp7PVj16Q,"Dave, Central Cee",Sprinter,Neighbourhood Records (UMG UK / UMUK),6,26,18,15093443,regional-global-weekly-2023-10-05.csv
34,spotify:track:0ug5NqcwcFR2xrfTkc7k8e,Taylor Swift,Style,Taylor Swift,28,34,29,14966096,regional-global-weekly-2023-10-05.csv
35,spotify:track:2LBqCSwhJGcFQeTHMVGwy3,The Weeknd,Die For You,The Weeknd/Lyric,12,37,86,14771463,regional-global-weekly-2023-10-05.csv
36,spotify:track:6irysuQyZWd7Bjj7ePiOs2,JHAYCO,Holanda,N&E Entertainment LLC,29,32,8,14608535,regional-global-weekly-2023-10-05.csv
37,spotify:track:2QjOHCTQ1Jl3zawyYOpxh6,The Neighbourhood,Sweater Weather,Columbia,19,51,162,14396487,regional-global-weekly-2023-10-05.csv
38,spotify:track:7jtQIBanIiJOMS6RyCx6jZ,Tom Odell,Another Love,ITNO/Columbia,15,43,130,14376225,regional-global-weekly-2023-10-05.csv
39,spotify:track:6WzRpISELf3YglGAh7TXcG,"The Weeknd, Playboi Carti, Madonna",Popular (with Playboi Carti & Madonna) - From The Idol Vol. 1 (Music from the HBO Original Series),XO / Republic Records,16,40,18,14189834,regional-global-weekly-2023-10-05.csv
40,spotify:track:7DSAEUvxU8FajXtRloy8M0,Miley Cyrus,Flowers,Columbia,1,33,38,13849999,regional-global-weekly-2023-10-05.csv
41,spotify:track:5sdQOyqq2IDhvmx2lHOpwd,NewJeans,Super Shy,ADOR,9,41,13,13787113,regional-global-weekly-2023-10-05.csv
42,spotify:track:2yzshFeBIwH8tWIqHEFLeD,"Grupo Frontera, Bad Bunny",un x100to,BorderTown Records,1,44,25,13706775,regional-global-weekly-2023-10-05.csv
43,spotify:track:0V3wPSX9ygBnCm8psDIegu,Taylor Swift,Anti-Hero,Taylor Swift,1,50,50,13672701,regional-global-weekly-2023-10-05.csv
44,spotify:track:3qQbCzHBycnDpGskqOWY0E,"Eslabon Armado, Peso Pluma",Ella Baila Sola,DEL Records,1,52,29,13336510,regional-global-weekly-2023-10-05.csv
45,spotify:track:4iZ4pt7kvcaH6Yo8UoZ4s2,SZA,Snooze,Top Dawg Entertainment/RCA Records,32,48,41,13113936,regional-global-weekly-2023-10-05.csv
46,spotify:track:6wsqVwoiVH2kde4k4KKAFU,Travis Scott,I KNOW ?,Cactus Jack/Epic,14,45,10,13019605,regional-global-weekly-2023-10-05.csv
47,spotify:track:2gyxAWHebV7xPYVxqoi86f,Olivia Rodrigo,get him back!,Olivia Rodrigo PS,6,23,4,12986053,regional-global-weekly-2023-10-05.csv
48,spotify:track:5aIVCx5tnk0ntmdiinnYvw,Tyla,Water,FAX Records/Epic,48,93,2,12970637,regional-global-weekly-2023-10-05.csv
49,spotify:track:5PUXKVVVQ74C3gl5vKy9Li,"Jasleen Royal, Arijit Singh, Dulquer Salmaan",Heeriye (feat. Arijit Singh),Warner Music India,33,54,8,12893101,regional-global-weekly-2023-10-05.csv
50,spotify:track:1s7oOCT8vauUh01PbJD6ps,"Rema, Selena Gomez",Calm Down (with Selena Gomez),Mavin Records / Jonzing World,9,49,58,12877953,regional-global-weekly-2023-10-05.csv
51,spotify:track:5PyDJG7SQRgWXefgexqIge,Doja Cat,Agora Hills,Kemosabe Records/RCA Records,27,27,2,12649531,regional-global-weekly-2023-10-05.csv
52,spotify:track:2UW7JaomAMuX9pZrjVpHAU,"Yng Lvcas, Peso Pluma",La Bebe - Remix,WM Mexico,3,47,29,12648421,regional-global-weekly-2023-10-05.csv
53,spotify:track:54zcJnb3tp9c5OVKREZ1Is,KAROL G,MI EX TENÍA RAZÓN,Bichota/Interscope Records,22,38,8,12547886,regional-global-weekly-2023-10-05.csv
54,spotify:track:2dHHgzDwk4BJdRwy9uXhTO,"Metro Boomin, The Weeknd, 21 Savage",Creepin' (with The Weeknd & 21 Savage),Republic Records,2,58,44,12532105,regional-global-weekly-2023-10-05.csv
55,spotify:track:0JmnkIqdlnUzPaf8sqBRs3,Kali Uchis,Moonlight,Geffen Records,37,61,30,12255910,regional-global-weekly-2023-10-05.csv
56,spotify:track:3hUxzQpSfdDqwM3ZTFQY0K,Taylor Swift,august,Taylor Swift,11,55,35,12251032,regional-global-weekly-2023-10-05.csv
57,spotify:track:7KA4W4McWYRpgf0fWsJZWB,"Tyler, The Creator, Kali Uchis",See You Again (feat. Kali Uchis),Columbia,16,53,32,12189074,regional-global-weekly-2023-10-05.csv
58,spotify:track:7ro0hRteUMfnOioTFI5TG1,Bad Bunny,WHERE SHE GOES,Rimas Entertainment LLC,2,46,20,12150568,regional-global-weekly-2023-10-05.csv
59,spotify:track:2TJKY0WSFufZOzbRNgl6zE,"Alex Favela, Grupo Marca Registrada, Joaquin Medina",ELOVRGA,Rios Music/ Outerspace Music/ Boba Records Corporation,59,63,5,12148807,regional-global-weekly-2023-10-05.csv
60,spotify:track:3Ua0m0YmEjrMi9XErKcNiR,Jimin,Like Crazy,BIGHIT MUSIC,15,65,28,12102996,regional-global-weekly-2023-10-05.csv
61,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,The Weeknd,Blinding Lights,Republic Records,1,67,201,12082787,regional-global-weekly-2023-10-05.csv
62,spotify:track:7K3BhSpAxZBznislvUMVtn,Morgan Wallen,Last Night,Morgan Wallen,14,60,35,11982855,regional-global-weekly-2023-10-05.csv
63,spotify:track:23RoR84KodL5HWvUTneQ1w,Peggy Gou,(It Goes Like) Nanana - Edit,XL Recordings,21,56,15,11875814,regional-global-weekly-2023-10-05.csv
64,spotify:track:5g7sDjBhZ4I3gcFIpkrLuI,Bruno Mars,Locked out of Heaven,Atlantic Records,39,39,69,11801277,regional-global-weekly-2023-10-05.csv
65,spotify:track:0O3U5iwTbiXCREMkvotJuN,"Grupo Frontera, Grupo Firme",EL AMOR DE SU VIDA,BorderTown Records,57,57,9,11757452,regional-global-weekly-2023-10-05.csv
66,spotify:track:3hRV0jL3vUpRrcy398teAU,Lord Huron,The Night We Met,Lord Huron,55,74,50,11546444,regional-global-weekly-2023-10-05.csv
67,spotify:track:0RiRZpuVRbi7oqRdSMwhQY,"Post Malone, Swae Lee",Sunflower - Spider-Man: Into the Spider-Verse,Republic Records,1,64,252,11505857,regional-global-weekly-2023-10-05.csv
68,spotify:track:741UUVE2kuITl0c6zuqqbO,"Nicki Minaj, Ice Spice, Aqua",Barbie World (with Aqua) [From Barbie The Album],Atlantic Records,6,59,15,11292270,regional-global-weekly-2023-10-05.csv
69,spotify:track:0J9g1MMJDhyvOb3NWckHMm,"Bad Gyal, Tokischa, Young Miko",Chulo pt.2,Universal Music Latino/Interscope,64,69,10,11236961,regional-global-weekly-2023-10-05.csv
70,spotify:track:4R2kfaDFhslZEMJqAFNpdd,Taylor Swift,cardigan,Taylor Swift,1,75,41,11145266,regional-global-weekly-2023-10-05.csv
71,spotify:track:3AJwUDP919kvQ9QcozQPxg,Coldplay,Yellow,Parlophone UK,50,80,146,11119728,regional-global-weekly-2023-10-05.csv
72,spotify:track:3RaCGXCiiMufRPoexXxGkV,"Drake, SZA",Slime You Out (feat. SZA),OVO,6,28,3,11119710,regional-global-weekly-2023-10-05.csv
73,spotify:track:6IPwKM3fUUzlElbvKw2sKl,girl in red,we fell in love in october,world in red,73,-1,10,11088476,regional-global-weekly-2023-10-05.csv
74,spotify:track:4uUG5RXrOk84mYEfFvj3cK,"David Guetta, Bebe Rexha",I'm Good (Blue),Parlophone UK,2,76,58,11003671,regional-global-weekly-2023-10-05.csv
75,spotify:track:2N0SPREDYqILVEFSsWF5N5,V,Love Me Again,BIGHIT MUSIC,11,70,8,10977087,regional-global-weekly-2023-10-05.csv
76,spotify:track:5wjsJIUf6pdrwauPDae43o,"Shakira, Fuerza Regida",El Jefe,Sony Music Latin,42,42,2,10923167,regional-global-weekly-2023-10-05.csv
77,spotify:track:7bPp2NmpmyhLJ7zWazAXMu,"Peso Pluma, Grupo Frontera",TULUM,Double P Records,30,62,14,10798517,regional-global-weekly-2023-10-05.csv
78,spotify:track:7qEHsqek33rTcFNT9PFqLf,Lewis Capaldi,Someone You Loved,Vertigo Berlin,4,77,247,10774944,regional-global-weekly-2023-10-05.csv
79,spotify:track:4fYte8ZvTK14NEhAOZocBi,OneRepublic,I Ain't Worried,Mosley Music/Interscope Records,7,78,70,10755970,regional-global-weekly-2023-10-05.csv
80,spotify:track:3tt9i3Hhzq84dPS8H7iSiJ,Manuel Turizo,La Bachata,Sony Music Latin/La Industria,4,79,66,10617726,regional-global-weekly-2023-10-05.csv
81,spotify:track:0DWdj2oZMBFSzRsi2Cvfzf,"KAROL G, Shakira",TQG,BICHOTA RECORDS / INTERSCOPE RECORDS / UNIVERSAL MUSIC LATINO,1,71,32,10592811,regional-global-weekly-2023-10-05.csv
82,spotify:track:1mea3bSkSGXuIRvnydlB5b,Coldplay,Viva La Vida,Parlophone UK,57,86,58,10591316,regional-global-weekly-2023-10-05.csv
83,spotify:track:1UMm1Qs3u59Wvk53zBUE8r,Fuerza Regida,SABOR FRESA,Rancho Humilde/Street Mob Records,15,73,15,10575507,regional-global-weekly-2023-10-05.csv
84,spotify:track:3xKsf9qdS1CyvXSMEid6g8,Frank Ocean,Pink + White,Boys Don't Cry,81,89,20,10569873,regional-global-weekly-2023-10-05.csv
85,spotify:track:1dGr1c8CrMLDpV6mPbImSI,Taylor Swift,Lover,Taylor Swift,2,85,35,10546818,regional-global-weekly-2023-10-05.csv
86,spotify:track:1FEiijYPJtyswChfcpv3p0,Lana Del Rey,Summertime Sadness,Polydor Records,83,83,60,10400844,regional-global-weekly-2023-10-05.csv
87,spotify:track:6dgUya35uo964z7GZXM07g,Sabrina Carpenter,Nonsense,Island Records,17,98,38,10213915,regional-global-weekly-2023-10-05.csv
88,spotify:track:7yq4Qj7cqayVTp3FF9CWbm,Vance Joy,Riptide,F-Stop Records/Atlantic,81,84,138,10139918,regional-global-weekly-2023-10-05.csv
89,spotify:track:1R0a2iXumgCiFb7HEZ7gUE,Taylor Swift,Don’t Blame Me,Taylor Swift,72,107,59,10132785,regional-global-weekly-2023-10-05.csv
90,spotify:track:567e29TDzLwZwfDuEpGTwo,"The Kid LAROI, Justin Bieber",STAY (with Justin Bieber),Columbia,1,117,117,10032268,regional-global-weekly-2023-10-05.csv
91,spotify:track:505v13epFXodT9fVAJ6h8k,KAROL G,AMARGURA,BICHOTA RECORDS / INTERSCOPE RECORDS / UNIVERSAL MUSIC LATINO,53,111,20,10020332,regional-global-weekly-2023-10-05.csv
92,spotify:track:2InS5VWKJQbsFBKOsf1cJB,"Dj GBR, Mc IG, MC Ryan SP, MC PH, Mc Davi, Mc Luki, Mc Don Juan, Mc Kadu, TrapLaudo, MC GP, MC GH do 7",Let's Go 4,GR6 Music,88,88,3,10008896,regional-global-weekly-2023-10-05.csv
93,spotify:track:68Dni7IE4VyPkTOH9mRWHr,J. Cole,No Role Modelz,Roc Nation Records LLC,76,97,115,9983561,regional-global-weekly-2023-10-05.csv
94,spotify:track:3USxtqRwSYz57Ewm6wWRMp,Glass Animals,Heat Waves,Polydor Records,1,92,145,9866552,regional-global-weekly-2023-10-05.csv
95,spotify:track:22skzmqfdWrjJylampe0kt,"Macklemore, Ryan Lewis, Macklemore & Ryan Lewis, Ray Dalton",Can't Hold Us (feat. Ray Dalton),Macklemore,95,96,86,9862600,regional-global-weekly-2023-10-05.csv
96,spotify:track:3hxIUxnT27p5WcmjGUXNwx,Hotel Ugly,Shut up My Moms Calling,"Hotel Ugly, under exclusive license to Amuseio AB",82,82,40,9853596,regional-global-weekly-2023-10-05.csv
97,spotify:track:086myS9r57YsLbJpU0TgK9,Arctic Monkeys,Why'd You Only Call Me When You're High?,Domino Recording Co,95,109,96,9796915,regional-global-weekly-2023-10-05.csv
98,spotify:track:7j4OmvkjRz0PrjFADlHfQx,Adele,Set Fire to the Rain,XL Recordings,61,113,43,9702246,regional-global-weekly-2023-10-05.csv
99,spotify:track:0u2P5u6lvoDfwTYjAADbn4,"Billie Eilish, Khalid",lovely (with Khalid),Darkroom,24,94,285,9679795,regional-global-weekly-2023-10-05.csv
100,spotify:track:4RvWPyQ5RL0ao9LPZeSouE,Tears For Fears,Everybody Wants To Rule The World,UMC (Universal Music Catalogue),91,91,56,9666669,regional-global-weekly-2023-10-05.csv
101,spotify:track:5gDWsRxpJ2lZAffh5p7K0w,"The Weeknd, Lana Del Rey",Stargirl Interlude,The Weeknd/Lyric,99,99,62,9611558,regional-global-weekly-2023-10-05.csv
102,spotify:track:58ge6dfP91o9oXMzq3XkIS,Arctic Monkeys,505,Domino Recording Co,43,120,92,9544272,regional-global-weekly-2023-10-05.csv
103,spotify:track:1xK59OXxi2TAAAbmZK0kBL,d4vd,Romantic Homicide,Darkroom/Interscope Records,17,100,57,9534451,regional-global-weekly-2023-10-05.csv
104,spotify:track:1haJsMtoBhHfvuM7XWuT3W,"Junior H, Peso Pluma",El Azul,WEA Latina,14,81,32,9530182,regional-global-weekly-2023-10-05.csv
105,spotify:track:7KokYm8cMIXCsGVmUvKtqf,Taylor Swift,Karma,Taylor Swift,8,125,32,9456333,regional-global-weekly-2023-10-05.csv
106,spotify:track:3EaJDYHA0KnX88JvDhL9oa,Steve Lacy,Dark Red,Three Quarter,66,133,96,9354877,regional-global-weekly-2023-10-05.csv
107,spotify:track:3WMj8moIAXJhHsyLaqIIHI,Zach Bryan,Something in the Orange,Warner Records,57,116,40,9353653,regional-global-weekly-2023-10-05.csv
108,spotify:track:2eAvDnpXP5W0cVtiI0PUxV,Ruth B.,Dandelions,Columbia,34,124,112,9315814,regional-global-weekly-2023-10-05.csv
109,spotify:track:1zi7xx7UVEFkmKfv06H8x0,"Drake, Wizkid, Kyla",One Dance,Cash Money Records/Young Money Ent./Universal Rec.,12,137,162,9311385,regional-global-weekly-2023-10-05.csv
110,spotify:track:31nfdEooLEq7dn3UMcIeB5,BENNETT,Vois sur ton chemin - Techno Mix,Warner Music Central Europe,110,178,2,9283089,regional-global-weekly-2023-10-05.csv
111,spotify:track:368eeEO3Y2uZUQ6S5oIjcu,Fuerza Regida,TQM,Rancho Humilde/Street Mob Records,9,104,20,9267562,regional-global-weekly-2023-10-05.csv
112,spotify:track:0B7wvvmu9EISAwZnOpjhNI,Bruno Mars,When I Was Your Man,Atlantic Records,72,114,58,9245372,regional-global-weekly-2023-10-05.csv
113,spotify:track:34sOdxWu9FljH84UXdRwu1,Olivia Rodrigo,all-american bitch,Olivia Rodrigo PS,9,66,4,9238574,regional-global-weekly-2023-10-05.csv
114,spotify:track:5FVd6KXrgO9B3JPmC8OPst,Arctic Monkeys,Do I Wanna Know?,Domino Recording Co,98,131,107,9233153,regional-global-weekly-2023-10-05.csv
115,spotify:track:42VsgItocQwOQC3XWZ8JNA,"Travis Scott, Playboi Carti",FE!N (feat. Playboi Carti),Cactus Jack/Epic,5,108,10,9231734,regional-global-weekly-2023-10-05.csv
116,spotify:track:1Y3LN4zO1Edc2EluIoSPJN,"Stephen Sanchez, Em Beihold",Until I Found You (with Em Beihold) - Em Beihold Version,Republic Records,10,90,44,9182656,regional-global-weekly-2023-10-05.csv
117,spotify:track:1JSTJqkT5qHq8MDJnJbRE1,The Police,Every Breath You Take,Polydor Records,109,119,98,9176072,regional-global-weekly-2023-10-05.csv
118,spotify:track:3DBtvrhv3SAgK7s6zBGgbe,Feid,LUCES DE TECNO,UMLE - Latino,118,-1,1,9166351,regional-global-weekly-2023-10-05.csv
119,spotify:track:5qaEfEh1AtSdrdrByCP7qR,Imagine Dragons,Demons,Kid Ina Korner / Interscope,119,151,46,9136120,regional-global-weekly-2023-10-05.csv
120,spotify:track:1i9lZvlaDdWDPyXEE95aiq,"Travis Scott, SZA, Future",TELEKINESIS (feat. SZA & Future),Cactus Jack/Epic,24,112,10,9134457,regional-global-weekly-2023-10-05.csv
121,spotify:track:561jH07mF1jHuk7KlaeF0s,Eminem,Mockingbird,Eminem Catalog PS,24,126,51,9103198,regional-global-weekly-2023-10-05.csv
122,spotify:track:1daDRI9ahBonbWD8YcxOIB,Miley Cyrus,Angels Like You,RCA Records Label,24,101,29,9098336,regional-global-weekly-2023-10-05.csv
123,spotify:track:0ll8uFnc0nANY35E0Lfxvg,Keane,Somewhere Only We Know,Universal-Island Records Ltd.,120,136,50,9093284,regional-global-weekly-2023-10-05.csv
124,spotify:track:0yc6Gst2xkRu0eMLeRMGCX,Cigarettes After Sex,Apocalypse,Partisan Records,89,142,64,9035170,regional-global-weekly-2023-10-05.csv
125,spotify:track:0pqnGHJpmpxLKifKRmU6WP,Imagine Dragons,Believer,Kid Ina Korner / Interscope,16,147,348,8968310,regional-global-weekly-2023-10-05.csv
126,spotify:track:5w40ZYhbBMAlHYNDaVJIUu,Post Malone,Chemical,Mercury Records/Republic Records,18,105,25,8965843,regional-global-weekly-2023-10-05.csv
127,spotify:track:7BqBn9nzAq8spo5e7cZ0dJ,Bruno Mars,Just the Way You Are,Atlantic Records,127,135,41,8941617,regional-global-weekly-2023-10-05.csv
128,spotify:track:5odlY52u43F5BjByhxg7wg,JVKE,golden hour,JVKE,14,123,58,8901731,regional-global-weekly-2023-10-05.csv
129,spotify:track:7lQ8MOhq6IN2w8EYcFNSUk,Eminem,Without Me,Eminem Catalog PS,31,140,106,8870463,regional-global-weekly-2023-10-05.csv
130,spotify:track:3F5CgOj3wFlRv51JsHbxhe,"Drake, 21 Savage",Jimmy Cooks (feat. 21 Savage),OVO,7,132,68,8870266,regional-global-weekly-2023-10-05.csv
131,spotify:track:0tgVpDi06FyKpA1z0VMD4v,Ed Sheeran,Perfect,Atlantic Records UK,4,138,342,8865101,regional-global-weekly-2023-10-05.csv
132,spotify:track:0QRHOAeU8JRaVVn3UoZBih,"Mora, SAIKO",REINA,Rimas Entertainment LLC,68,102,5,8859005,regional-global-weekly-2023-10-05.csv
133,spotify:track:0dS2u2UFd88TIzDDaZDLvS,d4vd,Here With Me,Darkroom/Interscope Records,14,121,49,8847175,regional-global-weekly-2023-10-05.csv
134,spotify:track:6Sq7ltF9Qa7SNFBsV5Cogx,"Bad Bunny, Chencho Corleone",Me Porto Bonito,Rimas Entertainment LLC,2,145,74,8837666,regional-global-weekly-2023-10-05.csv
135,spotify:track:2tpWsVSb9UEmDRxAl1zhX1,OneRepublic,Counting Stars,Mosley / Interscope,101,146,129,8804610,regional-global-weekly-2023-10-05.csv
136,spotify:track:67nepsnrcZkowTxMWigSbb,"Travis Scott, Drake",MELTDOWN (feat. Drake),Cactus Jack/Epic,3,103,10,8787544,regional-global-weekly-2023-10-05.csv
137,spotify:track:4eMKD8MRroxCqugpsxCCNb,"Tainy, Bad Bunny",MOJABI GHOST,"NEON16, LLC",12,106,14,8784553,regional-global-weekly-2023-10-05.csv
138,spotify:track:54ipXppHLA8U4yqpOFTUhr,Imagine Dragons,Bones,Kid Ina Korner / Interscope,26,153,82,8765478,regional-global-weekly-2023-10-05.csv
139,spotify:track:2tTmW7RDtMQtBk7m2rYeSw,"Bizarrap, Quevedo","Quevedo: Bzrp Music Sessions, Vol. 52/66",DALE PLAY Records,1,143,65,8740671,regional-global-weekly-2023-10-05.csv
140,spotify:track:0JXXNGljqupsJaZsgSbMZV,Miguel,Sure Thing,Jive,14,127,43,8736456,regional-global-weekly-2023-10-05.csv
141,spotify:track:37F0uwRSrdzkBiuj0D5UHI,The Weeknd,Reminder,The Weeknd/Lyric,65,152,42,8718680,regional-global-weekly-2023-10-05.csv
142,spotify:track:6I3mqTwhRpn34SLVafSH7G,Justin Bieber,Ghost,RBMG/Def Jam,11,-1,105,8707039,regional-global-weekly-2023-10-05.csv
143,spotify:track:3dYD57lRAUcMHufyqn9GcI,Hozier,Take Me To Church,Universal-Island Records Ltd.,108,118,113,8698942,regional-global-weekly-2023-10-05.csv
144,spotify:track:0ofHAoxe9vBkTCp2UQIavz,Fleetwood Mac,Dreams - 2004 Remaster,Rhino/Warner Records,20,189,61,8693053,regional-global-weekly-2023-10-05.csv
145,spotify:track:70LcF31zb1H0PyJoS1Sx1r,Radiohead,Creep,XL Recordings,145,148,16,8682028,regional-global-weekly-2023-10-05.csv
146,spotify:track:4sDpxaulErbJ9NBaJDC7cJ,"Quevedo, SAIKO",Buenas,Rimas Entertainment LLC.,68,68,2,8679219,regional-global-weekly-2023-10-05.csv
147,spotify:track:4W4fNrZYkobj539TOWsLO2,"The Weeknd, Ariana Grande",Die For You (with Ariana Grande) - Remix,XO / Republic Records,2,130,32,8647999,regional-global-weekly-2023-10-05.csv
148,spotify:track:739WUU1tPFLO4x4HJq561K,FIFTY FIFTY,Cupid - Twin Version,SME Korea Inc.,4,110,29,8603964,regional-global-weekly-2023-10-05.csv
149,spotify:track:1Lo0QY9cvc8sUB2vnIOxDT,Luke Combs,Fast Car,River House Artists/Columbia Nashville,82,134,26,8585297,regional-global-weekly-2023-10-05.csv
150,spotify:track:6dBUzqjtbnIa1TwYbyw5CM,TV Girl,Lovers Rock,TV Girl,148,174,15,8564233,regional-global-weekly-2023-10-05.csv
151,spotify:track:2Hh3ETdQKrmSI3QS0hme7g,"Metro Boomin, Future, Don Toliver",Too Many Nights (feat. Don Toliver & with Future),Republic Records,33,157,33,8534056,regional-global-weekly-2023-10-05.csv
152,spotify:track:5BKiMkWucQVb7wrFi29VtX,Jung Kook,3D (Alternate Ver.),BIGHIT MUSIC,152,-1,1,8506327,regional-global-weekly-2023-10-05.csv
153,spotify:track:4kRLRWnn5u9wO2wOKAAdEN,"Bibi Babydoll, Dj Brunin XM, KZA Produções",Automotivo Bibi Fogosa,WM Brazil,90,139,9,8486595,regional-global-weekly-2023-10-05.csv
154,spotify:track:6JIC3hbC28JZKZ8AlAqX8h,"Elton John, Dua Lipa, PNAU",Cold Heart - PNAU Remix,EMI,4,155,112,8464087,regional-global-weekly-2023-10-05.csv
155,spotify:track:0KKkJNfGyhkQ5aFogxQAPU,Bruno Mars,That's What I Like,Atlantic Records,6,195,87,8438388,regional-global-weekly-2023-10-05.csv
156,spotify:track:1DmW5Ep6ywYwxc2HMT5BG6,Loreen,Tattoo,Universal Music AB,11,184,21,8431766,regional-global-weekly-2023-10-05.csv
157,spotify:track:2HbKqm4o0w5wEeEFXm2sD4,"Kendrick Lamar, Jay Rock",Money Trees,Aftermath,62,156,38,8430623,regional-global-weekly-2023-10-05.csv
158,spotify:track:6GGtHZgBycCgGBUhZo81xe,Lana Del Rey,Say Yes To Heaven,Polydor Records,18,154,20,8397560,regional-global-weekly-2023-10-05.csv
159,spotify:track:1zv3WFUbZ5vPxFq9I2jAU1,"Rihanna, Calvin Harris",We Found Love,Def Jam Recordings,59,168,34,8361839,regional-global-weekly-2023-10-05.csv
160,spotify:track:5QO79kh1waicV47BqGRL3g,The Weeknd,Save Your Tears,Republic Records,2,164,147,8355744,regional-global-weekly-2023-10-05.csv
161,spotify:track:4EWCNWgDS8707fNSZ1oaA5,Kanye West,Heartless,Roc-A-Fella,160,160,13,8289829,regional-global-weekly-2023-10-05.csv
162,spotify:track:6AENBD8I0mDGglFqrRZGu7,"Gusttavo Lima, Ana Castela",Canudinho - Ao Vivo,Sony Music Entertainment,162,-1,1,8210893,regional-global-weekly-2023-10-05.csv
163,spotify:track:2hn2zOA2XFlv6DSmesylrL,"Ryan Castro, Peso Pluma, SOG",QUEMA,Sony Music Latin,128,128,9,8193735,regional-global-weekly-2023-10-05.csv
164,spotify:track:3azJifCSqg9fRij2yKIbWz,Tory Lanez,The Color Violet,One Umbrella Records,70,122,34,8143986,regional-global-weekly-2023-10-05.csv
165,spotify:track:0cqRj7pUJDkTCEsJkx8snD,Taylor Swift,Shake It Off,Taylor Swift,117,173,21,8142331,regional-global-weekly-2023-10-05.csv
166,spotify:track:3BKD1PwArikchz2Zrlp1qi,"David Guetta, Anne-Marie, Coi Leray",Baby Don't Hurt Me,Parlophone UK,48,129,26,8126550,regional-global-weekly-2023-10-05.csv
167,spotify:track:1z9kQ14XBSN0r2v6fx4IdG,Rihanna,Diamonds,Def Jam Recordings,77,158,10,8095609,regional-global-weekly-2023-10-05.csv
168,spotify:track:1Hs1uUl8o2VtDp1DABFq0O,"LIT killah, Tiago PZK, Maria Becerra, Duki, Emilia, Rusherking, Big One, FMK",Los del Espacio,WEA Latina,19,115,18,8086847,regional-global-weekly-2023-10-05.csv
169,spotify:track:3KZCP2StVGdWkOKyRZNWA4,Plan B,Es un Secreto,Pina Records,157,-1,8,8034151,regional-global-weekly-2023-10-05.csv
170,spotify:track:5TRPicyLGbAF2LGBFbHGvO,"Kanye West, Dwele",Flashing Lights,Roc-A-Fella,166,166,5,8034094,regional-global-weekly-2023-10-05.csv
171,spotify:track:1JgknGBbrfmEHeOZH051SS,SUICIDAL-IDOL,ecstacy (slowed),AVR,171,-1,1,7952091,regional-global-weekly-2023-10-05.csv
172,spotify:track:1zsPaEkglFvxjAhrM8yhpr,"Ozuna, Feid",Hey Mor,Aura Music Corp.,14,181,51,7939034,regional-global-weekly-2023-10-05.csv
173,spotify:track:21jGcNKet2qwijlDFuPiPb,Post Malone,Circles,Republic Records,1,163,171,7915853,regional-global-weekly-2023-10-05.csv
174,spotify:track:2LawezPeJhN4AWuSB0GtAU,Creedence Clearwater Revival,Have You Ever Seen The Rain,Craft Recordings,161,161,11,7886739,regional-global-weekly-2023-10-05.csv
175,spotify:track:0NZPBYD5qbEWRs3PrGiRkT,"Sam Smith, Kim Petras",Unholy (feat. Kim Petras),Capitol Records UK / EMI,1,-1,53,7844789,regional-global-weekly-2023-10-05.csv
176,spotify:track:51FvjPEGKq2zByeeEQ43V9,"Marshmello, Manuel Turizo",El Merengue,Sony Music Latin,59,179,31,7843731,regional-global-weekly-2023-10-05.csv
177,spotify:track:50x1Ic8CaXkYNvjmxe3WXy,New West,Those Eyes,Republic Records,86,171,40,7817118,regional-global-weekly-2023-10-05.csv
178,spotify:track:609E1JCInJncactoMmkDon,"ROSALÍA, Rauw Alejandro",BESO,Columbia Records/Duars Entertainment/Sony Music Latin,5,141,28,7783571,regional-global-weekly-2023-10-05.csv
179,spotify:track:0otRX6Z89qKkHkQ9OqJpKt,James Arthur,Car's Outside,Columbia Local,145,183,14,7773149,regional-global-weekly-2023-10-05.csv
180,spotify:track:5ydjxBSUIDn26MFzU3asP4,V,Rainy Days,BIGHIT MUSIC,20,162,8,7767319,regional-global-weekly-2023-10-05.csv
