rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,source_file
148,spotify:track:58q2HKrzhC3ozto2nDdN4z,"Cardi B, Bad Bunny, J Balvin",I Like It,Atlantic/KSR,2,147,71,4863545,regional-global-weekly-2019-08-15.csv
149,spotify:track:1rfofaqEpACxVEHIZBJe6W,"Camila Cabello, Young Thug",Havana (feat. Young Thug),Syco Music/Epic,1,152,106,4856438,regional-global-weekly-2019-08-15.csv
150,spotify:track:3Fj47GNK2kUF0uaEDgXLaD,Billie Eilish,wish you were gay,Darkroom/Interscope Records,3,145,24,4845555,regional-global-weekly-2019-08-15.csv
151,spotify:track:37eGbhE1xVFSvcKkqGb6i1,"Sean Paul, J Balvin",Contra La Pared,Universal-Island Records Ltd.,60,117,22,4836779,regional-global-weekly-2019-08-15.csv
152,spotify:track:1mXVgsBdtIVeCLJnSnmtdV,Sam Smith,Too Good At Goodbyes,PLG - Capitol,1,156,100,4819533,regional-global-weekly-2019-08-15.csv
153,spotify:track:5W83ErFkO3aKAIS1WMi6u0,"Anuel AA, KAROL G",Secreto,Anuel AA & Karol G - Secreto,11,153,30,4769815,regional-global-weekly-2019-08-15.csv
154,spotify:track:6DCZcSspjsKoFjzjrWoCdn,Drake,God's Plan,Cash Money/Drake LP6,1,154,82,4746622,regional-global-weekly-2019-08-15.csv
155,spotify:track:2374M0fQpWi3dLnB54qaLX,TOTO,Africa,Columbia,137,159,60,4742219,regional-global-weekly-2019-08-15.csv
156,spotify:track:56f5qnyAlZdlz8wrUDA50h,"Mau y Ricky, Manuel Turizo, Camilo",Desconocidos,Sony Music Latin,34,167,40,4730027,regional-global-weekly-2019-08-15.csv
157,spotify:track:3j84U36KvLeXNDPv4t5pI8,"Mustard, Migos",Pure Water (with Migos),10 Summers Records/Interscope Records,38,148,30,4728157,regional-global-weekly-2019-08-15.csv
158,spotify:track:6RUKPb4LETWmmr3iAEQktW,"The Chainsmokers, Coldplay",Something Just Like This,Disruptor Records/Columbia,2,163,112,4714188,regional-global-weekly-2019-08-15.csv
159,spotify:track:3XiNC94b4Tq1xwv70sQJGN,Lil Uzi Vert,Sanguine Paradise,Generation Now/Atlantic,38,162,18,4689623,regional-global-weekly-2019-08-15.csv
160,spotify:track:2zjGJ0dChMR0KxBZS15aqo,"Mustard, NAV, Playboi Carti, A Boogie Wit da Hoodie","Baguettes in the Face (feat. NAV, Playboi Carti & A Boogie Wit da Hoodie)",10 Summers Records/Interscope Records,132,143,7,4685917,regional-global-weekly-2019-08-15.csv
161,spotify:track:6fxVffaTuwjgEk5h9QyRjy,Ed Sheeran,Photograph,Atlantic Records UK,41,171,128,4605599,regional-global-weekly-2019-08-15.csv
162,spotify:track:132ALUzVLmqYB4UsBj5qD6,Paulo Londra,Adan y Eva,WEA Latina,11,157,40,4604662,regional-global-weekly-2019-08-15.csv
163,spotify:track:5QiNbIilmMiMBXvaAlf7lN,"The Chainsmokers, 5 Seconds of Summer",Who Do You Love,Disruptor Records/Columbia,33,160,27,4596945,regional-global-weekly-2019-08-15.csv
164,spotify:track:4pUCKHjJ4Ijewc37rRrvHn,BLACKPINK,Kill This Love,"YG Entertainment, distributed through Interscope Records",5,158,19,4594212,regional-global-weekly-2019-08-15.csv
165,spotify:track:0vrmHPfoBadXVr2n0m1aqZ,Avicii,Heaven,Pophouse Entertainment Group,13,139,10,4591775,regional-global-weekly-2019-08-15.csv
166,spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,"The Chainsmokers, Halsey",Closer,Disruptor Records/Columbia,2,169,137,4587614,regional-global-weekly-2019-08-15.csv
167,spotify:track:7m9OqQk4RVRkw9JJdeAw96,XXXTENTACION,Jocelyn Flores,Bad Vibes Forever / EMPIRE,7,172,103,4573414,regional-global-weekly-2019-08-15.csv
168,spotify:track:1usK5eLBzpQTMwDt8SR2dr,Trippie Redd,Snake Skin,"TenThousand Projects, LLC",168,-1,1,4564747,regional-global-weekly-2019-08-15.csv
169,spotify:track:52UVKsw31NTOCTNPTpwbFJ,"Loredana, Mozzik",Eiskalt,Loredana,138,138,2,4555082,regional-global-weekly-2019-08-15.csv
170,spotify:track:2WyRfGeHo97VC5mP1BBSzr,Miley Cyrus,Mother's Daughter,RCA/Legacy,18,151,11,4554568,regional-global-weekly-2019-08-15.csv
171,spotify:track:2fuCquhmrzHpu5xcA1ci9x,"Queen, David Bowie",Under Pressure - Remastered 2011,EMI,55,175,40,4550091,regional-global-weekly-2019-08-15.csv
172,spotify:track:5qqabIl2vWzo9ApSC317sa,Oasis,Wonderwall - Remastered,Big Brother,152,178,84,4548663,regional-global-weekly-2019-08-15.csv
173,spotify:track:7K7MUBCnzgBAvMVW2RTWNs,"Loud Luxury, Brando",Body,Armada Music,19,166,63,4541116,regional-global-weekly-2019-08-15.csv
174,spotify:track:2toVe5hfuIi97ytDPDbQFt,"Tyga, Offset",Taste (feat. Offset),Last Kings Music / EMPIRE,6,164,65,4533128,regional-global-weekly-2019-08-15.csv
175,spotify:track:5s8LepdwU0THzpd0M7nLsa,Ozuna,Te Soñé de Nuevo,Aura Music Corp.,119,155,10,4478019,regional-global-weekly-2019-08-15.csv
176,spotify:track:2uIX8YMNjGMD7441kqyyNU,Billie Eilish,ocean eyes,Darkroom,108,188,46,4475378,regional-global-weekly-2019-08-15.csv
177,spotify:track:3U4isOIWM3VvDubwSI3y7a,John Legend,All of Me,G.O.O.D. Music/Columbia,147,184,33,4462623,regional-global-weekly-2019-08-15.csv
178,spotify:track:78QR3Wp35dqAhFEc2qAGjE,"Lil Baby, Gunna",Drip Too Hard (Lil Baby & Gunna),"Quality Control Music/Young Stoner Life Records, a 300 Entertainment Label/Motown Records/Capitol Records",13,168,48,4461930,regional-global-weekly-2019-08-15.csv
179,spotify:track:79esEXlqqmq0GPz0xQSZTV,Shawn Mendes,Lost In Japan,Island Records,23,177,42,4419135,regional-global-weekly-2019-08-15.csv
180,spotify:track:09IStsImFySgyp0pIQdqAc,"Zedd, Maren Morris, Grey",The Middle,UMGRI Interscope,6,182,81,4418682,regional-global-weekly-2019-08-15.csv
181,spotify:track:7eBqSVxrzQZtK2mmgRG6lC,YNW Melly,Murder on My Mind,P2018,19,181,26,4409482,regional-global-weekly-2019-08-15.csv
182,spotify:track:1qtHdSxiavDgUPZgpGqehx,Trippie Redd,!,"TenThousand Projects, LLC",182,-1,1,4401357,regional-global-weekly-2019-08-15.csv
183,spotify:track:4ZLzoOkj0MPWrTLvooIuaa,"Kina, Snøw",Get You The Moon (feat. Snøw),Columbia,95,187,13,4398291,regional-global-weekly-2019-08-15.csv
184,spotify:track:3swc6WTsr7rl9DqQKQA55C,"Post Malone, Ty Dolla $ign",Psycho (feat. Ty Dolla $ign),Republic Records,2,190,77,4390218,regional-global-weekly-2019-08-15.csv
185,spotify:track:5KBARWIxeMGkvUax9VtVC9,Saweetie,My Type,ICY/Artistry Records/Warner Records,185,-1,1,4359123,regional-global-weekly-2019-08-15.csv
186,spotify:track:3S0OXQeoh0w6AY8WQVckRW,Jason Mraz,I'm Yours,Atlantic Records/ATG,124,191,53,4357143,regional-global-weekly-2019-08-15.csv
187,spotify:track:40T5GIqQ1CegGm2PTEl8Bu,Billie Eilish,idontwannabeyouanymore,Darkroom,67,183,43,4356798,regional-global-weekly-2019-08-15.csv
188,spotify:track:4Of7rzpRpV1mWRbhp5rAqG,Lewis Capaldi,Bruises,Vertigo Berlin,126,-1,5,4330893,regional-global-weekly-2019-08-15.csv
189,spotify:track:7mWFF4gPADjTQjC97CgFVt,"Ozuna, Daddy Yankee, J Balvin, Farruko, Anuel AA",Baila Baila Baila - Remix,VP Records Corp/Dimelo Vi,71,176,16,4329753,regional-global-weekly-2019-08-15.csv
190,spotify:track:4bHsxqR3GMrXTxEPLuK5ue,Journey,Don't Stop Believin' (2022 Remaster),Columbia/Legacy,188,192,6,4321061,regional-global-weekly-2019-08-15.csv
191,spotify:track:3XF5xLJHOQQRbWya6hBp7d,Billie Eilish,you should see me in a crown,Darkroom/Interscope Records,15,186,29,4312302,regional-global-weekly-2019-08-15.csv
192,spotify:track:1JSTJqkT5qHq8MDJnJbRE1,The Police,Every Breath You Take,Polydor Records,192,194,5,4309993,regional-global-weekly-2019-08-15.csv
193,spotify:track:2KEux6D75xjj6fdabXpeAu,"Trippie Redd, Lil Baby, Lil Duke",Mac 10 (feat. Lil Baby & Lil Duke),"TenThousand Projects, LLC",193,-1,1,4302449,regional-global-weekly-2019-08-15.csv
194,spotify:track:1rX5L6pyl3rVWb55D8Cprr,"Rick Ross, Drake",Gold Roses (feat. Drake),Epic,58,185,3,4297831,regional-global-weekly-2019-08-15.csv
195,spotify:track:4wyNKAZe82BNlp2lHiR1FX,WOS,CANGURO,DOGUITO Records / DALE PLAY Records,195,-1,1,4294888,regional-global-weekly-2019-08-15.csv
196,spotify:track:5N5k9nd479b1xpDZ4usjrg,"Calvin Harris, Sam Smith, Jessie Reyez",Promises (with Sam Smith),Columbia,5,180,51,4289749,regional-global-weekly-2019-08-15.csv
197,spotify:track:1AI7UPw3fgwAFkvAlZWhE0,"Ed Sheeran, Stormzy",Take Me Back to London (feat. Stormzy),Atlantic Records UK,32,161,5,4258430,regional-global-weekly-2019-08-15.csv
198,spotify:track:5KbBGUpIZd6gVFUU8tqYiQ,"Myke Towers, Farruko",Si Se Da,2019 Casablanca Records & One World Music | Distributed by GLAD Empire,97,135,22,4242584,regional-global-weekly-2019-08-15.csv
199,spotify:track:5JEx7HbmvHQQswJCsoo9rA,"Ellie Goulding, Diplo, Swae Lee",Close To Me (with Diplo) (feat. Swae Lee),Polydor Records,19,193,42,4239397,regional-global-weekly-2019-08-15.csv
200,spotify:track:3a1lNhkSLSkpJE4MSHpDu9,"Post Malone, Quavo",Congratulations,Mercury Records/Republic Owned,20,-1,125,4237345,regional-global-weekly-2019-08-15.csv
1,spotify:track:6v3KW9xbzN5yKLt9YKDYA2,"Shawn Mendes, Camila Cabello",Señorita,Island Records,1,1,9,48269764,regional-global-weekly-2019-08-22.csv
2,spotify:track:2ksOAxtIxY8yElEWw8RhgK,"Anuel AA, Daddy Yankee, KAROL G, J Balvin, Ozuna",China,"2019 Real Hasta La Muerte, LLC.",2,2,5,30684023,regional-global-weekly-2019-08-22.csv
3,spotify:track:1kBbgxAUc4HQv7cgIayIDH,Lil Tecca,Ransom,Republic Records,3,3,12,26560753,regional-global-weekly-2019-08-22.csv
4,spotify:track:6vBdBCoOhKHiYDDOcorfNo,"Post Malone, Young Thug",Goodbyes (feat. Young Thug),Republic Records,2,4,7,24606971,regional-global-weekly-2019-08-22.csv
5,spotify:track:70eFcWOvlMObDhURTqT4Fv,"Ed Sheeran, Khalid",Beautiful People (feat. Khalid),Atlantic Records UK,3,5,8,23886612,regional-global-weekly-2019-08-22.csv
6,spotify:track:0hVXuCcriWRGvwMV1r5Yn9,"Ed Sheeran & Justin Bieber, Justin Bieber",I Don't Care (with Justin Bieber),Atlantic Records UK,1,6,15,22982750,regional-global-weekly-2019-08-22.csv
7,spotify:track:6b2RcmUt1g9N9mQ3CbjX2Y,Sam Smith,How Do You Sleep?,PLG - Capitol,7,8,5,20969001,regional-global-weekly-2019-08-22.csv
8,spotify:track:0Ryd8975WihbObpp5cPW1t,"Ariana Grande, Social House",boyfriend (with Social House),Republic Records,3,7,3,20709201,regional-global-weekly-2019-08-22.csv
9,spotify:track:2Fxmhks0bxGSBdJ92vM42m,Billie Eilish,bad guy,Darkroom/Interscope Records,1,10,21,20452628,regional-global-weekly-2019-08-22.csv
10,spotify:track:7qEHsqek33rTcFNT9PFqLf,Lewis Capaldi,Someone You Loved,Vertigo Berlin,7,13,33,19867195,regional-global-weekly-2019-08-22.csv
11,spotify:track:2YpeDb67231RjR0MgVLzsG,"Lil Nas X, Billy Ray Cyrus",Old Town Road (feat. Billy Ray Cyrus) - Remix,Columbia,2,9,20,19804907,regional-global-weekly-2019-08-22.csv
12,spotify:track:6osaMSJh9NguagEDQcZaKx,"DJ Snake, J Balvin, Tyga",Loco Contigo (feat. J. Balvin & Tyga),DJ Snake Music Productions Limited,10,11,10,19780215,regional-global-weekly-2019-08-22.csv
13,spotify:track:0bzbvANY6oETSJLc0wlVGY,Taylor Swift,Lover,Taylor Swift,13,-1,1,19675126,regional-global-weekly-2019-08-22.csv
14,spotify:track:2TH65lNHgvLxCKXM3apjxI,"Bad Bunny, Tainy",Callaita,Rimas Entertainment LLC,7,12,12,18858085,regional-global-weekly-2019-08-22.csv
15,spotify:track:51Fjme0JiitpyXKuyQiCDo,"Y2K, bbno$",Lalala,Columbia,15,18,9,16254209,regional-global-weekly-2019-08-22.csv
16,spotify:track:1rgnBhdG2JDFTbYkYRZAku,Tones And I,Dance Monkey,Elektra (NEK),16,22,5,15975191,regional-global-weekly-2019-08-22.csv
17,spotify:track:0fea68AdmYNygeTGI4RC18,"J Balvin, Bad Bunny",LA CANCIÓN,Universal Music Latino / Rimas,17,17,8,15398033,regional-global-weekly-2019-08-22.csv
18,spotify:track:6XHVuErjQ4XNm6nDPVCxVX,"Chris Brown, Drake",No Guidance (feat. Drake),Chris Brown Entertainment/RCA Records,11,14,11,15189746,regional-global-weekly-2019-08-22.csv
19,spotify:track:4bTZeO72FwMa6wKOiqoynL,"Sech, Ozuna, Anuel AA, Darell, Nicky Jam",Otro Trago - Remix,Rich Music,11,15,4,15018079,regional-global-weekly-2019-08-22.csv
20,spotify:track:4R8BJggjosTswLxtkw8V7P,"JHAYCO, J Balvin, Bad Bunny",No Me Conoce - Remix,N&E Entertainment LLC,20,23,13,14989110,regional-global-weekly-2019-08-22.csv
21,spotify:track:5ry2OE6R2zPQFDO85XkgRb,"Drake, Rick Ross",Money In The Grave (Drake ft. Rick Ross),Republic Records,5,16,10,14929422,regional-global-weekly-2019-08-22.csv
22,spotify:track:3KkXRkHbMCARz0aVfEt68P,"Post Malone, Swae Lee",Sunflower - Spider-Man: Into the Spider-Verse,Universal Records,1,19,44,14906739,regional-global-weekly-2019-08-22.csv
23,spotify:track:5qmq61DAAOUaW8AUo8xKhh,Lizzo,Truth Hurts,Nice Life/Atlantic,16,21,17,14224778,regional-global-weekly-2019-08-22.csv
24,spotify:track:1DFD5Fotzgn6yYXkYsKiGs,"MEDUZA, Goodboys",Piece Of Your Heart,Intercord,14,20,19,13743644,regional-global-weekly-2019-08-22.csv
25,spotify:track:2qMnZF5Ja2WvmfbblByQza,"Lunay, Daddy Yankee, Bad Bunny",Soltera (Remix),round2media - LaFamilia,8,24,15,13672557,regional-global-weekly-2019-08-22.csv
26,spotify:track:7BlBVFwvbWvcwNcUarQmjk,"ROSALÍA, Ozuna","Yo x Ti, Tu x Mi",Columbia,26,-1,1,12725627,regional-global-weekly-2019-08-22.csv
27,spotify:track:6fTt0CH2t0mdeB2N9XFG5r,Lil Nas X,Panini,Columbia,7,25,9,12684450,regional-global-weekly-2019-08-22.csv
28,spotify:track:6wo37KVqFJhtuxPTpLCcfe,"The Chainsmokers, ILLENIUM, Lennon Stella",Takeaway,Disruptor Records/Columbia,28,30,4,12304615,regional-global-weekly-2019-08-22.csv
29,spotify:track:3s4mrPrEFFPF0LmAfutW0n,"Young Thug, J. Cole, Travis Scott",The London (feat. J. Cole & Travis Scott),300 Entertainment/Atl,6,36,13,12104267,regional-global-weekly-2019-08-22.csv
30,spotify:track:6moU77g9RQyMzHNuKEaQKq,Ali Gatie,It's You,Warner Records,27,27,10,12083979,regional-global-weekly-2019-08-22.csv
31,spotify:track:44ADyYoY5liaRa3EOAl4uf,Miley Cyrus,Slide Away,RCA/Legacy,31,-1,1,11820439,regional-global-weekly-2019-08-22.csv
32,spotify:track:3yNZ5r3LKfdmjoS3gkhUCT,"Billie Eilish, Justin Bieber",bad guy (with Justin Bieber),Darkroom/Interscope Records,9,26,6,11462682,regional-global-weekly-2019-08-22.csv
33,spotify:track:2bT1PH7Cw3J9p3t7nlXCdh,Shawn Mendes,If I Can't Have You,Island Records,4,28,16,11435438,regional-global-weekly-2019-08-22.csv
34,spotify:track:25ZAibhr3bdlMCLmubZDVt,"J Balvin, Bad Bunny",QUE PRETENDES,Universal Music Latino / Rimas,15,29,8,11098139,regional-global-weekly-2019-08-22.csv
35,spotify:track:7KbF6AdprOXEEHlsq11Z6d,Maluma,11 PM,Sony Music Latin,31,31,14,11013673,regional-global-weekly-2019-08-22.csv
36,spotify:track:6oJ6le65B3SEqPwMRNXWjY,"Kygo, Whitney Houston",Higher Love,Kygo/RCA Records,31,35,8,10635490,regional-global-weekly-2019-08-22.csv
37,spotify:track:6ocbgoVGwYJhOv1GgI9NsF,Ariana Grande,7 rings,Republic Records,1,34,31,10596572,regional-global-weekly-2019-08-22.csv
38,spotify:track:5w9c2J52mkdntKOmRLeM2m,"Daddy Yankee, Snow",Con Calma,Craft Latino,2,33,30,10336016,regional-global-weekly-2019-08-22.csv
39,spotify:track:29fRTIKsJhLUJoldM89GZS,Taylor Swift,You Need To Calm Down,Taylor Swift,4,46,10,10300170,regional-global-weekly-2019-08-22.csv
40,spotify:track:1nocRtwyNPVtGcIJqfgdzZ,"Camilo, Pedro Capó",Tutu,Sony Music Latin,40,49,2,10237609,regional-global-weekly-2019-08-22.csv
41,spotify:track:322tcqPhma7F6hfCeLisx0,"Lauv, Anne-Marie","fuck, i'm lonely",Lauv,39,42,3,10230533,regional-global-weekly-2019-08-22.csv
42,spotify:track:0rIAC4PXANcKmitJfoqmVm,Normani,Motivation,Keep Cool/RCA Records,42,-1,1,10210474,regional-global-weekly-2019-08-22.csv
43,spotify:track:2qG5sZ7Si6sdK74qLxedYM,"ROSALÍA, J Balvin, El Guincho",Con Altura,Columbia,30,44,21,10041761,regional-global-weekly-2019-08-22.csv
44,spotify:track:2VxeLyX666F8uXCJ0dZF8B,"Lady Gaga, Bradley Cooper",Shallow,A Star is Born OST,3,39,47,9949217,regional-global-weekly-2019-08-22.csv
45,spotify:track:22vgEDb5hykfaTwLuskFGD,Jonas Brothers,Sucker,Jonas Brothers Recording,2,40,25,9805414,regional-global-weekly-2019-08-22.csv
46,spotify:track:1GeNui6m825V8jP4uKiIaH,"Young Thug, Lil Baby",Bad Bad Bad (feat. Lil Baby),300 Entertainment/Atl,46,-1,1,9588772,regional-global-weekly-2019-08-22.csv
47,spotify:track:5PYQUBXc7NYeI1obMKSJK0,Katy Perry,Never Really Over,Capitol Records,10,41,12,9451457,regional-global-weekly-2019-08-22.csv
48,spotify:track:4a6q8CR2hzLk2plDkSxkfD,Bazzi,I.F.L.Y.,iamcosmic,47,47,5,9398991,regional-global-weekly-2019-08-22.csv
49,spotify:track:1Ej96GIBCTvgH7tNX1r3qr,"Sech, Darell",Otro Trago,Rich Music/Ingrooves Records,4,37,17,9355838,regional-global-weekly-2019-08-22.csv
50,spotify:track:6TqXcAFInzjp0bODyvrWEq,"Khalid, Disclosure",Talk (feat. Disclosure),"Right Hand Music Group, LLC/RCA Records",10,45,28,9264182,regional-global-weekly-2019-08-22.csv
51,spotify:track:40OMBMYRk5IQL6xCzGM0JA,"Martin Garrix, Macklemore, Fall Out Boy",Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),Epic Amsterdam,19,43,17,9232443,regional-global-weekly-2019-08-22.csv
52,spotify:track:5N1o6d8zGcSZSeMFkOUQOk,"Megan Thee Stallion, Ty Dolla $ign, Nicki Minaj",Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign),300 Entertainment,32,32,2,8829364,regional-global-weekly-2019-08-22.csv
53,spotify:track:2dpaYNEQHiRxtZbfNsse99,"Marshmello, Bastille",Happier,Joytime Collective,2,48,53,8808592,regional-global-weekly-2019-08-22.csv
54,spotify:track:4hPpVbbakQNv8YTHYaOJP4,"Marshmello, Kane Brown",One Thing Right,Joytime Collective,30,50,9,8339375,regional-global-weekly-2019-08-22.csv
55,spotify:track:0u2P5u6lvoDfwTYjAADbn4,"Billie Eilish, Khalid",lovely (with Khalid),Darkroom,24,59,70,8061397,regional-global-weekly-2019-08-22.csv
56,spotify:track:0mjAU3yKR1QnXnHtjGJqTM,OneRepublic,Rescue Me,Mosley Music/Interscope Records,32,55,14,7980978,regional-global-weekly-2019-08-22.csv
57,spotify:track:5iwz1NiezX7WWjnCgY5TH4,"Pedro Capó, Farruko",Calma - Remix,Sony Music Latin,5,51,41,7925612,regional-global-weekly-2019-08-22.csv
58,spotify:track:6MWtB6iiXyIwun0YzU6DFP,Post Malone,Wow.,Republic Records,2,56,35,7920826,regional-global-weekly-2019-08-22.csv
59,spotify:track:2gwkD6igEhQbDQegRCcdoB,DaBaby,Suge,South Coast Music Group/Interscope Records,26,61,17,7882417,regional-global-weekly-2019-08-22.csv
60,spotify:track:0F7FA14euOIX8KcbEturGH,Lil Nas X,Old Town Road,Columbia,3,53,24,7846297,regional-global-weekly-2019-08-22.csv
61,spotify:track:43zdsphuZLzwA9k4DJhU0I,Billie Eilish,when the party's over,Darkroom/Interscope Records,9,63,44,7695835,regional-global-weekly-2019-08-22.csv
62,spotify:track:4vUmTMuQqjdnvlZmAH61Qk,"Ed Sheeran, Camila Cabello, Cardi B",South of the Border (feat. Camila Cabello & Cardi B),Atlantic Records UK,10,54,6,7693583,regional-global-weekly-2019-08-22.csv
63,spotify:track:4lzxJ4jCuFDXXGkE1LmpKR,"DJ Luian, Mambo Kingz, Anuel AA, Nicky Jam, Darell, Brytiago",Verte Ir,Hear This Music,25,60,21,7647547,regional-global-weekly-2019-08-22.csv
64,spotify:track:6Qs4SXO9dwPj5GKvVOv8Ki,"Sam Smith, Normani",Dancing With A Stranger (with Normani),PLG - Capitol,7,64,32,7517420,regional-global-weekly-2019-08-22.csv
65,spotify:track:1tNJrcVe6gwLEiZCtprs1u,Dominic Fike,3 Nights,Columbia,51,65,21,7513320,regional-global-weekly-2019-08-22.csv
66,spotify:track:2x0RZdkZcD8QRI53XT4GI5,"Avicii, Aloe Blacc",SOS (feat. Aloe Blacc),Pophouse Entertainment Group,4,58,20,7495243,regional-global-weekly-2019-08-22.csv
67,spotify:track:5MPPttjfGap2C6j6eKcO6J,"Quality Control, Lil Baby, DaBaby",Baby (Lil Baby feat. DaBaby),Quality Control Music/Motown Records,67,119,5,7412183,regional-global-weekly-2019-08-22.csv
68,spotify:track:2sqsNXfN0HtgDEgaHXiUTa,"Swae Lee, Drake",Won't Be Late (feat. Drake),Eardruma Records/Interscope Records,68,-1,1,7391277,regional-global-weekly-2019-08-22.csv
69,spotify:track:6K5BsR04ijf3FHNzjbaagD,"Myke Towers, Farruko, Arcángel, Sech, Zion",Si Se Da - Remix,2019 Casablanca Records & One World Music | Distributed by GLAD Empire,69,71,3,7380027,regional-global-weekly-2019-08-22.csv
70,spotify:track:4NmE2ytXI8S2svTRSmEdpO,Katy Perry,Small Talk,Capitol Records,38,38,2,7368374,regional-global-weekly-2019-08-22.csv
71,spotify:track:4u7EnebtmKWzUH433cf5Qv,Queen,Bohemian Rhapsody - Remastered 2011,EMI,11,67,51,7328591,regional-global-weekly-2019-08-22.csv
72,spotify:track:5p7ujcrUXASCNwRaWNHR1C,Halsey,Without Me,Capitol Records,4,66,46,7308323,regional-global-weekly-2019-08-22.csv
73,spotify:track:6v0lAdFF4haL8xjBIUjtOw,"Nicky Jam, Ozuna",Te Robaré,Sony Music Latin,28,52,22,7274315,regional-global-weekly-2019-08-22.csv
74,spotify:track:3Yh9lZcWyKrK9GjbhuS0hR,Lizzo,Good as Hell,Nice Life/Atlantic,67,68,7,7258785,regional-global-weekly-2019-08-22.csv
75,spotify:track:5WHTFyqSii0lmT9R21abT8,Mabel,Don't Call Me Up,Polydor Records,11,69,29,7178415,regional-global-weekly-2019-08-22.csv
76,spotify:track:4wuCQX7JvAZLlrcmH4AeZF,"Ed Sheeran, Chance the Rapper, PnB Rock",Cross Me (feat. Chance the Rapper & PnB Rock),Atlantic Records UK,9,57,13,7141745,regional-global-weekly-2019-08-22.csv
77,spotify:track:4MsUsFfWseB9M2plGJyuIw,"Taylor Swift, Brendon Urie, Panic! At The Disco",ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift,2,88,17,7030102,regional-global-weekly-2019-08-22.csv
78,spotify:track:5DSfqrLkUHLZ9bW0SS3rVy,"Lil Tecca, Juice WRLD",Ransom (with Juice WRLD) - Remix,Republic Records,78,-1,1,6994409,regional-global-weekly-2019-08-22.csv
79,spotify:track:25sgk305KZfyuqVBQIahim,Ava Max,Sweet but Psycho,Atlantic Records,6,72,47,6964818,regional-global-weekly-2019-08-22.csv
80,spotify:track:0e7ipj03S05BNilyu5bRzt,"Post Malone, 21 Savage",rockstar (feat. 21 Savage),Republic Records,1,76,101,6931267,regional-global-weekly-2019-08-22.csv
81,spotify:track:3e9HZxeyfWwjeyPAMmWSSQ,Ariana Grande,"thank u, next",Republic Records,1,74,42,6926634,regional-global-weekly-2019-08-22.csv
82,spotify:track:5jW3rF4URMdK7tO2xjS5EI,Paulo Londra,Tal Vez,WEA Latina,24,70,20,6908704,regional-global-weekly-2019-08-22.csv
83,spotify:track:0U6bQIAh6MCGo1xjbIIx2S,"Dimitri Vegas & Like Mike, David Guetta, Daddy Yankee, Afro Bros, NATTI NATASHA, Dimitri Vegas, Like Mike",Instagram,Epic Amsterdam,83,92,7,6842008,regional-global-weekly-2019-08-22.csv
84,spotify:track:7FGq80cy8juXBCD2nrqdWU,"benny blanco, Halsey, Khalid",Eastside (with Halsey & Khalid),Friends Keep Secrets/Interscope Records,4,81,58,6834446,regional-global-weekly-2019-08-22.csv
85,spotify:track:6uFn47ACjqYkc0jADwEdj1,"Polo G, Lil Tjay",Pop Out (feat. Lil Tjay),Columbia,40,75,18,6834320,regional-global-weekly-2019-08-22.csv
86,spotify:track:7BuSE9uTIw931wtZYzvZcQ,"Sebastian Yatra, Daddy Yankee, NATTI NATASHA, Jonas Brothers",Runaway,UMLE - Latino,57,77,9,6737504,regional-global-weekly-2019-08-22.csv
87,spotify:track:6kls8cSlUyHW2BUOkDJIZE,"Ellie Goulding, Juice WRLD",Hate Me (with Juice WRLD),Polydor Records,66,80,8,6732767,regional-global-weekly-2019-08-22.csv
88,spotify:track:5Z8HZM6iQMhhqyPcCGY5g9,"Young Thug, Gunna",Hot (feat. Gunna),300 Entertainment/Atl,88,-1,1,6670605,regional-global-weekly-2019-08-22.csv
89,spotify:track:0Zp10WiPeEi6EUJZvWcNT9,Mabel,Mad Love,Polydor Records,54,78,11,6666552,regional-global-weekly-2019-08-22.csv
90,spotify:track:7qiZfU4dY1lWllzX7mPBI3,Ed Sheeran,Shape of You,Atlantic Records UK,1,83,137,6625672,regional-global-weekly-2019-08-22.csv
91,spotify:track:0pqnGHJpmpxLKifKRmU6WP,Imagine Dragons,Believer,Kid Ina Korner / Interscope,16,84,133,6587265,regional-global-weekly-2019-08-22.csv
92,spotify:track:36orMWv2PgvnzXsd5CJ0yL,"Sam Feldt, RANI",Post Malone (feat. RANI),Spinnin' Remixes,59,90,9,6552131,regional-global-weekly-2019-08-22.csv
93,spotify:track:7g8YaUQABMal0zWe7a2ijz,"Dalex, Rafa Pabön, KHEA, Sech, Feid, Cazzu, Lenny Tavárez",Pa Mí (Remix),Rich Music/Ingrooves Records,17,79,25,6537296,regional-global-weekly-2019-08-22.csv
94,spotify:track:7dt6x5M1jzdTEt8oCbisTK,Post Malone,Better Now,Republic Records,1,89,69,6522966,regional-global-weekly-2019-08-22.csv
95,spotify:track:7Aem1fAapTdGcHwAYyQYU4,Lil Tecca,Love Me,Republic Records,95,95,3,6519393,regional-global-weekly-2019-08-22.csv
96,spotify:track:4SSnFejRGlZikf02HLewEF,Billie Eilish,bury a friend,Darkroom/Interscope Records,2,91,30,6444796,regional-global-weekly-2019-08-22.csv
