rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,source_file
79,spotify:track:59qrUpoplZxbIZxk6X0Bm3,Jason Derulo,Take You Dancing,Atlantic Records,79,131,4,7512744,regional-global-weekly-2020-08-20.csv
80,spotify:track:1K5KBOgreBi5fkEHvg5ap3,"Future, Drake",Life Is Good (feat. Drake),Epic/Freebandz,3,78,32,7443822,regional-global-weekly-2020-08-20.csv
81,spotify:track:79s5XnCN4TJKTVMSmOx8Ep,Pop Smoke,Dior,Victor Victor Worldwide/Republic Records,40,76,23,7435796,regional-global-weekly-2020-08-20.csv
82,spotify:track:2xLMifQCjDGFmkHkpNLD9h,Travis Scott,SICKO MODE,Cactus Jack / Epic,2,77,107,7419311,regional-global-weekly-2020-08-20.csv
83,spotify:track:6Hj9jySrnFppAI0sEMCZpJ,Juice WRLD,Robbery,Grade A Productions/Interscope Records,18,87,57,7330215,regional-global-weekly-2020-08-20.csv
84,spotify:track:39Yp9wwQiSRIDOvrVg7mbk,"THE SCOTTS, Travis Scott, Kid Cudi",THE SCOTTS,Cactus Jack / Epic,1,74,17,7329215,regional-global-weekly-2020-08-20.csv
85,spotify:track:4K06PO78fW4mnBVenxGNob,Juice WRLD,Conversations,Grade A Productions/Interscope Records,9,80,6,7295889,regional-global-weekly-2020-08-20.csv
86,spotify:track:696DnlkuDOXcMAnKlTgXXK,Arizona Zervas,ROXANNE,Arizona Zervas,2,79,43,7256221,regional-global-weekly-2020-08-20.csv
87,spotify:track:0Jlcvv8IykzHaSmj49uNW8,Taylor Swift,the 1,Taylor Swift,5,55,4,7231338,regional-global-weekly-2020-08-20.csv
88,spotify:track:7C1trmcQQ5n5RNy4l6ziCv,"Nea, Felix Jaehn",Some Say - Felix Jaehn Remix,Milkshake,75,75,10,7222159,regional-global-weekly-2020-08-20.csv
89,spotify:track:0u2P5u6lvoDfwTYjAADbn4,"Billie Eilish, Khalid",lovely (with Khalid),Darkroom,24,85,122,7171815,regional-global-weekly-2020-08-20.csv
90,spotify:track:25zlnOAzbVoOzIeXSvQFf1,Pop Smoke,Got It On Me,Victor Victor Worldwide,41,104,7,7044188,regional-global-weekly-2020-08-20.csv
91,spotify:track:3kwgqoBqTwoAH4nT29TYrq,Maroon 5,Nobody's Love,Interscope Records*,65,72,4,6938468,regional-global-weekly-2020-08-20.csv
92,spotify:track:7lUdbnz7wsv3C9zzf4WHl9,"Feid, J Balvin, Maluma, Nicky Jam, Sech, Justin Quiles","PORFA Remix ( Feat. Maluma, Nicky Jam, Sech) - Remix",JP Entertainment (Jorge Pino),81,86,8,6865186,regional-global-weekly-2020-08-20.csv
93,spotify:track:3ZCTVFBt2Brf31RLEnCkWJ,Billie Eilish,everything i wanted,Darkroom/Interscope Records,2,90,41,6813637,regional-global-weekly-2020-08-20.csv
94,spotify:track:0jT8Nl0shPS8115is0wD2Q,Camilo,Favorito,Sony Music Latin,29,94,20,6808574,regional-global-weekly-2020-08-20.csv
95,spotify:track:50ZC4PM7hywH27RcCfViau,"Rauw Alejandro, Dalex, Lenny Tavárez, Dímelo Flow",Elegí (feat. Dímelo Flow),Sony Music Latin,54,82,20,6792785,regional-global-weekly-2020-08-20.csv
96,spotify:track:5f1joOtoMeyppIcJGZQvqJ,"Kane Brown, Swae Lee, Khalid",Be Like That - feat. Swae Lee & Khalid,RCA Records Label Nashville,96,112,6,6790578,regional-global-weekly-2020-08-20.csv
97,spotify:track:2lCkncy6bIB0LTMT7kvrD1,J Balvin,Azul,UMLE - Latino,61,88,22,6744320,regional-global-weekly-2020-08-20.csv
98,spotify:track:1sgDyuLooyvEML4oHspNza,"Kygo, OneRepublic",Lose Somebody,Kygo,32,81,14,6730123,regional-global-weekly-2020-08-20.csv
99,spotify:track:4NhDYoQTYCdWHTvlbGVgwo,6ix9ine,GOOBA,Scumgang Records,4,84,15,6722911,regional-global-weekly-2020-08-20.csv
100,spotify:track:70rFIfYN7lU6iTgUIVP42w,"mgk, blackbear",my ex's best friend (with blackbear),Bad Boy/Interscope Records,89,89,2,6618823,regional-global-weekly-2020-08-20.csv
101,spotify:track:2VxeLyX666F8uXCJ0dZF8B,"Lady Gaga, Bradley Cooper",Shallow,A Star is Born OST,3,100,99,6603674,regional-global-weekly-2020-08-20.csv
102,spotify:track:6N22FZs2ZhPBYi3b9XPajV,Labrinth,Still Don't Know My Name,Masterworks,102,177,2,6583559,regional-global-weekly-2020-08-20.csv
103,spotify:track:0SqqAgdovOE24BzxIClpjw,Bad Bunny,Yo Perreo Sola,Rimas Entertainment LLC,18,95,25,6556053,regional-global-weekly-2020-08-20.csv
104,spotify:track:0ada5XsQGLPUVbmTCkAP49,"Juice WRLD, Marshmello, The Kid LAROI, Polo G",Hate The Other Side (with Marshmello & The Kid Laroi),Grade A Productions/Interscope Records,14,83,6,6525012,regional-global-weekly-2020-08-20.csv
105,spotify:track:2DEZmgHKAvm41k4J3R2E9Y,"Bad Bunny, Jowell & Randy, Ñengo Flow",Safaera,Rimas Entertainment LLC,9,97,25,6497969,regional-global-weekly-2020-08-20.csv
106,spotify:track:380HmhwTE2NJgawn1NwkXi,J Balvin,Rojo,UMLE - Latino,14,101,25,6479294,regional-global-weekly-2020-08-20.csv
107,spotify:track:4DpNNXFMMxQEKl7r0ykkWA,Melanie Martinez,Play Date,Atlantic Records,26,98,17,6409281,regional-global-weekly-2020-08-20.csv
108,spotify:track:0pqnGHJpmpxLKifKRmU6WP,Imagine Dragons,Believer,Kid Ina Korner / Interscope,16,106,185,6402348,regional-global-weekly-2020-08-20.csv
109,spotify:track:2kJwzbxV2ppxnQoYw4GLBZ,"JP Saxe, Julia Michaels",If the World Was Ending (feat. Julia Michaels),Arista Records,38,108,41,6380789,regional-global-weekly-2020-08-20.csv
110,spotify:track:1ZMiCix7XSAbfAJlEZWMCp,Harry Styles,Falling,Columbia,29,119,36,6258909,regional-global-weekly-2020-08-20.csv
111,spotify:track:5dOxHHMOFAbG3VH23t0xNm,Juice WRLD,Righteous,Grade A Productions/Interscope Records,10,99,17,6209813,regional-global-weekly-2020-08-20.csv
112,spotify:track:4xWzZmX4K1yyrdtRfbUvjt,"Niack, Two Maloka, DJ Léo da 17",Oh Juliana,Niack,112,120,4,6208598,regional-global-weekly-2020-08-20.csv
113,spotify:track:0qJeyYAgv6UpvewUxRXAhb,"Rod Wave, Lil Baby",Rags2Riches 2 (feat. Lil Baby),Alamo,113,187,2,6168698,regional-global-weekly-2020-08-20.csv
114,spotify:track:7FIWs0pqAYbP91WWM0vlTQ,"Eminem, Juice WRLD",Godzilla (feat. Juice WRLD),Shady/Aftermath/Interscope Records,4,117,31,6113430,regional-global-weekly-2020-08-20.csv
115,spotify:track:2KoHxhRyWxJzA0VafWd5Nk,"Sam Smith, Burna Boy",My Oasis (feat. Burna Boy),PLG - Capitol,106,111,3,6106809,regional-global-weekly-2020-08-20.csv
116,spotify:track:0hVXuCcriWRGvwMV1r5Yn9,"Ed Sheeran & Justin Bieber, Justin Bieber",I Don't Care (with Justin Bieber),Atlantic Records UK,1,109,67,6088498,regional-global-weekly-2020-08-20.csv
117,spotify:track:1jaTQ3nqY3oAAYyCTbIvnM,Jack Harlow,WHATS POPPIN,Generation Now/Atlantic,26,113,29,6008166,regional-global-weekly-2020-08-20.csv
118,spotify:track:0dZpw3h6KZhcHec61qwevZ,"Conkarah, Shaggy, DJ Fle",Banana (feat. Shaggy) (DJ FLe Minisiren Remix),S-Curve Records,71,103,10,5983714,regional-global-weekly-2020-08-20.csv
119,spotify:track:2tFwfmceQa1Y6nRPhYbEtC,"JHAYCO, Bad Bunny",CÓMO SE SIENTE - Remix,N&E Entertainment LLC,63,121,15,5930310,regional-global-weekly-2020-08-20.csv
120,spotify:track:4wVOKKEHUJxHCFFNUWDn0B,"Drake, GIVĒON",Chicago Freestyle (feat. Giveon),OVO,23,110,16,5920897,regional-global-weekly-2020-08-20.csv
121,spotify:track:527k23H0A4Q0UJN3vGs0Da,Don Toliver,After Party,We Run It Ent./Cactus Jack/Atlantic,42,123,18,5890601,regional-global-weekly-2020-08-20.csv
122,spotify:track:5v4GgrXPMghOnBBLmveLac,"Megan Thee Stallion, Beyoncé",Savage Remix (feat. Beyoncé),300 Entertainment,13,93,17,5880989,regional-global-weekly-2020-08-20.csv
123,spotify:track:7gwwt1IaAWwmB7af0AcuBM,Harry Nach,Tak Tiki Tak,Sony Music Entertainment Chile S.A,76,118,11,5870536,regional-global-weekly-2020-08-20.csv
124,spotify:track:4Hpib09wXgD84w4uwTPnYD,Saweetie,Tap In,ICY/Artistry Records/Warner Records,124,151,2,5771906,regional-global-weekly-2020-08-20.csv
125,spotify:track:4VXIryQMWpIdGgYR4TrjT1,Juice WRLD,All Girls Are The Same,Juice WRLD Mixtape / ISR P&D,48,144,52,5738905,regional-global-weekly-2020-08-20.csv
126,spotify:track:4ja2gzrNh9VNigzoXfmbwD,Peach Tree Rascals,Mariposa,"Homemade Projects, LLC / TenThousand Projects, LLC",103,125,9,5733709,regional-global-weekly-2020-08-20.csv
127,spotify:track:7m9OqQk4RVRkw9JJdeAw96,XXXTENTACION,Jocelyn Flores,Bad Vibes Forever / EMPIRE,7,128,155,5713777,regional-global-weekly-2020-08-20.csv
128,spotify:track:2rPHUAeUPbNgTmK18FPTiZ,"The Kid LAROI, Juice WRLD",GO (feat. Juice WRLD),Columbia,60,114,10,5645730,regional-global-weekly-2020-08-20.csv
129,spotify:track:3AzjcOeAmA57TIOr9zF1ZW,Dua Lipa,Physical,Warner Records,12,127,29,5628761,regional-global-weekly-2020-08-20.csv
130,spotify:track:2u6Jm2klS4yvAlbSHlxUwI,"Robin Schulz, Wes",Alane,WM Germany,122,122,6,5615770,regional-global-weekly-2020-08-20.csv
131,spotify:track:6gxKUmycQX7uyMwJcweFjp,"Lil Baby, 42 Dugg",We Paid (feat. 42 Dugg),Quality Control/Motown Records,68,130,9,5602870,regional-global-weekly-2020-08-20.csv
132,spotify:track:6ocbgoVGwYJhOv1GgI9NsF,Ariana Grande,7 rings,Republic Records,1,132,83,5599028,regional-global-weekly-2020-08-20.csv
133,spotify:track:7aiClxsDWFRQ0Kzk5KI5ku,blackbear,hot girl bummer,Alamo,9,129,52,5595464,regional-global-weekly-2020-08-20.csv
134,spotify:track:7qiZfU4dY1lWllzX7mPBI3,Ed Sheeran,Shape of You,Atlantic Records UK,1,135,189,5572537,regional-global-weekly-2020-08-20.csv
135,spotify:track:0e7ipj03S05BNilyu5bRzt,"Post Malone, 21 Savage",rockstar (feat. 21 Savage),Republic Records,1,133,153,5545552,regional-global-weekly-2020-08-20.csv
136,spotify:track:7CHi4DtfK4heMlQaudCuHK,"MEDUZA, Becky Hill, Goodboys",Lose Control,Intercord,27,124,44,5533765,regional-global-weekly-2020-08-20.csv
137,spotify:track:57RA3JGafJm5zRtKJiKPIm,"Wallows, Clairo",Are You Bored Yet? (feat. Clairo),Atlantic Records,105,105,9,5512880,regional-global-weekly-2020-08-20.csv
138,spotify:track:4u7EnebtmKWzUH433cf5Qv,Queen,Bohemian Rhapsody - Remastered 2011,EMI,11,137,103,5500327,regional-global-weekly-2020-08-20.csv
139,spotify:track:3ee8Jmje8o58CHK66QrVC2,XXXTENTACION,SAD!,"Bad Vibes Forever, LLC",1,140,129,5481578,regional-global-weekly-2020-08-20.csv
140,spotify:track:5wWAwzGp2OaaoIkwcz6wZs,"Juice WRLD, Halsey",Life's A Mess (feat. Halsey),Grade A Productions/Interscope Records,8,116,7,5467694,regional-global-weekly-2020-08-20.csv
141,spotify:track:0tgVpDi06FyKpA1z0VMD4v,Ed Sheeran,Perfect,Atlantic Records UK,4,146,180,5431358,regional-global-weekly-2020-08-20.csv
142,spotify:track:3hUxzQpSfdDqwM3ZTFQY0K,Taylor Swift,august,Taylor Swift,11,96,4,5370627,regional-global-weekly-2020-08-20.csv
143,spotify:track:3Be7CLdHZpyzsVijme39cW,"Kygo, Tina Turner",What's Love Got to Do with It,Kygo,86,143,5,5365415,regional-global-weekly-2020-08-20.csv
144,spotify:track:70eFcWOvlMObDhURTqT4Fv,"Ed Sheeran, Khalid",Beautiful People (feat. Khalid),Atlantic Records UK,3,141,60,5348833,regional-global-weekly-2020-08-20.csv
145,spotify:track:5uCax9HTNlzGybIStD3vDh,James Arthur,Say You Won't Let Go,Columbia,7,149,189,5335681,regional-global-weekly-2020-08-20.csv
146,spotify:track:3nS9a01VvXHQriLqJYwRqG,"Gunna, Young Thug",DOLLAZ ON MY HEAD (feat. Young Thug),300 Entertainment,69,142,13,5334618,regional-global-weekly-2020-08-20.csv
147,spotify:track:2Eeur20xVqfUoM3Q7EFPFt,Taylor Swift,the last great american dynasty,Taylor Swift,8,92,4,5322068,regional-global-weekly-2020-08-20.csv
148,spotify:track:5DoLhdU27owX1NMrKLUbUl,"Super Yei, Sammy, Jone Quest, Towy, Osquel, Beltito, Sammy & Falsetto",Lean,Superiority,148,-1,1,5321331,regional-global-weekly-2020-08-20.csv
149,spotify:track:43zdsphuZLzwA9k4DJhU0I,Billie Eilish,when the party's over,Darkroom/Interscope Records,9,148,96,5301648,regional-global-weekly-2020-08-20.csv
150,spotify:track:78qd8dvwea0Gosb6Fe6j3k,Doja Cat,Boss Bitch,Atlantic Records,21,134,25,5285987,regional-global-weekly-2020-08-20.csv
151,spotify:track:0pk1hxhJLBSZZ5RKBhcwOa,"Dua Lipa, Madonna, Missy Elliott, The Blessed Madonna",Levitating (feat. Madonna and Missy Elliott) [The Blessed Madonna Remix],Warner Records,151,-1,1,5254969,regional-global-weekly-2020-08-20.csv
152,spotify:track:5EbtodsuLbxrFDH6j5avVS,"Camilo, Pablo Alborán",El Mismo Aire - con Pablo Alborán,Sony Music Latin,148,152,6,5212933,regional-global-weekly-2020-08-20.csv
153,spotify:track:3JKgcAa7r07ocVWcV8bS0H,Polo G,21,Columbia,153,164,8,5186552,regional-global-weekly-2020-08-20.csv
154,spotify:track:1MgV7FIyNxIG7WzMRJV5HC,Taylor Swift,my tears ricochet,Taylor Swift,10,102,4,5111416,regional-global-weekly-2020-08-20.csv
155,spotify:track:2dpaYNEQHiRxtZbfNsse99,"Marshmello, Bastille",Happier,Joytime Collective,2,154,105,5007877,regional-global-weekly-2020-08-20.csv
156,spotify:track:4NCsrTzgVfsDo8nWyP8PPc,"Black Eyed Peas, J Balvin",RITMO (Bad Boys For Life),Epic,9,147,45,4998310,regional-global-weekly-2020-08-20.csv
157,spotify:track:0eeKDrQxjqNl5bX5VCHDcn,"Justin Quiles, Daddy Yankee, El Alfa",PAM,WEA Latina,117,161,14,4938351,regional-global-weekly-2020-08-20.csv
158,spotify:track:6gi6y1xwmVszDWkUqab1qw,"JACKBOYS, Travis Scott, Young Thug",OUT WEST (feat. Young Thug),Cactus Jack/Epic,27,150,34,4925748,regional-global-weekly-2020-08-20.csv
159,spotify:track:6FZDfxM3a3UCqtzo5pxSLZ,Halsey,Without Me,Capitol Records,4,162,98,4859586,regional-global-weekly-2020-08-20.csv
160,spotify:track:4TOmcZvw0gHa7GiXRbcYAW,"Feid, Justin Quiles",PORFA,JP Entertainment (Jorge Pino),56,163,20,4840531,regional-global-weekly-2020-08-20.csv
161,spotify:track:3U4isOIWM3VvDubwSI3y7a,John Legend,All of Me,G.O.O.D. Music/Columbia,143,168,80,4812596,regional-global-weekly-2020-08-20.csv
162,spotify:track:6yVkakCN460KOVol9ZazjH,Anuel AA,Reggaetonera,"2020 Real Hasta La Muerte, LLC",111,173,9,4786603,regional-global-weekly-2020-08-20.csv
163,spotify:track:1ENdcyhqdylaLsPVgB83qq,"Rod Wave, ATR Son Son",Rags2Riches (feat. ATR Son Son),Alamo,59,115,6,4737306,regional-global-weekly-2020-08-20.csv
164,spotify:track:5m3jpKkgkfoMcym1qjToFg,"Alex Rose, Rafa Pabön",Jangueo,Los Oidos Fresh/ Los Proximos,122,165,23,4730081,regional-global-weekly-2020-08-20.csv
165,spotify:track:6RUKPb4LETWmmr3iAEQktW,"The Chainsmokers, Coldplay",Something Just Like This,Disruptor Records/Columbia,2,167,150,4725449,regional-global-weekly-2020-08-20.csv
166,spotify:track:0JP9xo3adEtGSdUEISiszL,XXXTENTACION,Moonlight,"Bad Vibes Forever, LLC",2,169,125,4709197,regional-global-weekly-2020-08-20.csv
167,spotify:track:2HbKqm4o0w5wEeEFXm2sD4,"Kendrick Lamar, Jay Rock",Money Trees,Aftermath,167,-1,1,4680817,regional-global-weekly-2020-08-20.csv
168,spotify:track:2QqJTIlGKRLJC3onkavYEz,"Polo G, Juice WRLD",Flex (feat. Juice WRLD),Columbia,79,195,13,4664281,regional-global-weekly-2020-08-20.csv
169,spotify:track:6K4t31amVTZDgR3sKmwUJJ,Tame Impala,The Less I Know The Better,Universal Music Australia Pty. Ltd.,149,174,32,4656649,regional-global-weekly-2020-08-20.csv
170,spotify:track:4zGtfOglDBfVUypabBwIjQ,"ZAAC, Anitta, Tyga",Desce Pro Play (PA PA PA),Universal Music Ltda.,112,160,8,4628593,regional-global-weekly-2020-08-20.csv
171,spotify:track:7yq4Qj7cqayVTp3FF9CWbm,Vance Joy,Riptide,F-Stop Records/Atlantic,171,171,10,4616383,regional-global-weekly-2020-08-20.csv
172,spotify:track:2jyjhRf6DVbMPU5zxagN2h,Passenger,Let Her Go,Nettwerk Music Group,170,181,16,4612551,regional-global-weekly-2020-08-20.csv
173,spotify:track:6Gg1gjgKi2AK4e0qzsR7sd,"Juice WRLD, YoungBoy Never Broke Again",Bandit (with YoungBoy Never Broke Again),Grade A Productions/Interscope Records,14,199,44,4599601,regional-global-weekly-2020-08-20.csv
174,spotify:track:0cRgJuB6TRtb5RZ2HkjSLh,"Jowell & Randy, J Balvin",Anaranjado,Rimas Entertainment LLC.,174,184,2,4571135,regional-global-weekly-2020-08-20.csv
175,spotify:track:5qrSlOut2rNAWv3ubArkNy,Dean Lewis,Be Alright,Universal Music Australia Pty. Ltd.,12,191,103,4566239,regional-global-weekly-2020-08-20.csv
176,spotify:track:3QzAOrNlsabgbMwlZt7TAY,"Mustard, Roddy Ricch",Ballin' (with Roddy Ricch),10 Summers Records/Interscope Records,37,178,46,4551841,regional-global-weekly-2020-08-20.csv
177,spotify:track:2wrJq5XKLnmhRXHIAf9xBa,"Dan + Shay, Justin Bieber","10,000 Hours (with Justin Bieber)",Warner Records Nashville,5,179,46,4551818,regional-global-weekly-2020-08-20.csv
178,spotify:track:6XHVuErjQ4XNm6nDPVCxVX,"Chris Brown, Drake",No Guidance (feat. Drake),Chris Brown Entertainment/RCA Records,11,-1,39,4534647,regional-global-weekly-2020-08-20.csv
179,spotify:track:4ZLzoOkj0MPWrTLvooIuaa,"Kina, Snøw",Get You The Moon (feat. Snøw),Columbia,95,193,62,4488899,regional-global-weekly-2020-08-20.csv
180,spotify:track:4slSrbTK1sNK4I1mDYEthf,"S1mba, DTG",Rover (feat. DTG),Parlophone UK,77,126,14,4488631,regional-global-weekly-2020-08-20.csv
181,spotify:track:4OENnoidV0h8gJV6bhrw7r,"Headie One, Drake",Only You Freestyle,Relentless Records,74,153,5,4480780,regional-global-weekly-2020-08-20.csv
182,spotify:track:1nYeVF5vIBxMxfPoL0SIWg,Dua Lipa,Hallucinate,Warner Records,55,196,4,4472669,regional-global-weekly-2020-08-20.csv
183,spotify:track:4SJHHpKhcuXwDsCsPqshXj,"Rauw Alejandro, Chencho Corleone",El Efecto,"Duars Entertainment, Corp.",100,175,15,4466143,regional-global-weekly-2020-08-20.csv
184,spotify:track:5DV4ZSCqbFv74ui3ZhimXo,"Jason Derulo, Puri, Jhorrmountain",Coño,Spinnin' Records,176,176,3,4462411,regional-global-weekly-2020-08-20.csv
185,spotify:track:34FbkFgAbv4ffvhL2XQMVm,Aya Nakamura,Jolie nana,Rec. 118,126,166,5,4449437,regional-global-weekly-2020-08-20.csv
186,spotify:track:5T8EDUDqKcs6OSOwEsfqG7,Queen,Don't Stop Me Now - Remastered 2011,EMI,51,189,68,4447994,regional-global-weekly-2020-08-20.csv
187,spotify:track:4Of7rzpRpV1mWRbhp5rAqG,Lewis Capaldi,Bruises,Vertigo Berlin,66,-1,54,4447098,regional-global-weekly-2020-08-20.csv
188,spotify:track:2f0pn9DkEJwAzXApnFh5cr,BANNERS,Someone To You,Island Records,188,-1,1,4442929,regional-global-weekly-2020-08-20.csv
189,spotify:track:51Of5p3lKZeOg6itfs4og4,twocolors,Lovefool,Intercord,189,194,2,4439790,regional-global-weekly-2020-08-20.csv
190,spotify:track:7mrWTjhYctgEQb0lJKrVWy,"KITSCHKRIEG, Jamule",Unterwegs,SoulForce/BMG,190,-1,1,4431420,regional-global-weekly-2020-08-20.csv
191,spotify:track:6VsvKPJ4xjVNKpI8VVZ3SV,Taylor Swift,invisible string,Taylor Swift,17,136,4,4424118,regional-global-weekly-2020-08-20.csv
192,spotify:track:6ZfXA2xakAvphXOSOJ3u1W,Miley Cyrus,When I Look At You,Hollywood Records,192,-1,1,4422619,regional-global-weekly-2020-08-20.csv
193,spotify:track:2iUXsYOEPhVqEBwsqP70rE,5 Seconds of Summer,Youngblood,Capitol,8,192,119,4407562,regional-global-weekly-2020-08-20.csv
194,spotify:track:3S0OXQeoh0w6AY8WQVckRW,Jason Mraz,I'm Yours,Atlantic Records/ATG,124,186,63,4400283,regional-global-weekly-2020-08-20.csv
195,spotify:track:1kKYjjfNYxE0YYgLa7vgVY,"Kygo, Whitney Houston",Higher Love,Kygo,31,182,58,4392936,regional-global-weekly-2020-08-20.csv
196,spotify:track:52zq2a71SGs3f1vJuv59ui,Juanfran,Como Llora,DN7 Music,185,185,7,4380308,regional-global-weekly-2020-08-20.csv
197,spotify:track:1Z0cZI0UzNbP9L8MzzGxqf,"NLE Choppa, Roddy Ricch",Walk Em Down (feat. Roddy Ricch),Warner Records,50,172,22,4371370,regional-global-weekly-2020-08-20.csv
198,spotify:track:6J2LdBN97cDWn0MLxYh9HB,Noah Cyrus,July,Records/Columbia,77,-1,35,4354529,regional-global-weekly-2020-08-20.csv
199,spotify:track:7xQAfvXzm3AkraOtGPWIZg,Post Malone,Wow.,Republic Records,2,198,84,4351784,regional-global-weekly-2020-08-20.csv
200,spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,"The Chainsmokers, Halsey",Closer,Disruptor Records/Columbia,2,-1,154,4338590,regional-global-weekly-2020-08-20.csv
1,spotify:track:4Oun2ylbjFKMPTiaSbbCih,"Cardi B, Megan Thee Stallion",WAP (feat. Megan Thee Stallion),Atlantic/KSR,1,1,3,43393301,regional-global-weekly-2020-08-27.csv
2,spotify:track:0v1x6rN6JHRapa03JElljE,BTS,Dynamite,BIGHIT MUSIC,2,-1,1,39904687,regional-global-weekly-2020-08-27.csv
3,spotify:track:1yoMvmasuxZfqHEipJhRbp,Maluma,Hawái,Sony Music Latin,3,33,4,34742209,regional-global-weekly-2020-08-27.csv
4,spotify:track:1xQ6trAsedVPCdbtDAmk0c,"Jawsh 685, Jason Derulo",Savage Love (Laxed - Siren Beat),Columbia,1,3,11,28578822,regional-global-weekly-2020-08-27.csv
5,spotify:track:2SAqBLGA283SUiwJ3xOUVI,"Drake, Lil Durk",Laugh Now Cry Later (feat. Lil Durk),OVO,2,2,2,28147650,regional-global-weekly-2020-08-27.csv
6,spotify:track:6UelLqGlWMcVH1E5c4H7lY,Harry Styles,Watermelon Sugar,Columbia,4,5,41,27020894,regional-global-weekly-2020-08-27.csv
7,spotify:track:7ytR5pFWmSjzHJIeQkgog4,"DaBaby, Roddy Ricch",ROCKSTAR (feat. Roddy Ricch),South Coast Music Group/Interscope Records,1,4,19,26758858,regional-global-weekly-2020-08-27.csv
8,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,The Weeknd,Blinding Lights,Republic Records,1,6,39,26155206,regional-global-weekly-2020-08-27.csv
9,spotify:track:3tjFYV6RSFtuktYl3ZtYcq,"24kGoldn, iann dior",Mood (feat. iann dior),Records/Columbia,9,37,3,22753489,regional-global-weekly-2020-08-27.csv
10,spotify:track:2Wo6QQD1KMDWeFkkjLqwx5,"SAINt JHN, Imanbek",Roses - Imanbek Remix,Columbia/B1 Recordings,3,7,37,19426641,regional-global-weekly-2020-08-27.csv
11,spotify:track:3H7ihDc1dqLriiWXwsc2po,"Topic, A7S",Breaking Me,Intercord,8,8,23,18317764,regional-global-weekly-2020-08-27.csv
12,spotify:track:5rZlwNFl01HqLWBQGryKSm,"Pop Smoke, Lil Tjay",Mood Swings (feat. Lil Tjay),Victor Victor Worldwide,12,12,8,17783846,regional-global-weekly-2020-08-27.csv
13,spotify:track:0EhpEsp4L0oRGM0vmeaN5e,"J Balvin, Dua Lipa, Bad Bunny, Tainy",UN DIA (ONE DAY) (Feat. Tainy),Universal Music Latino/ NEON16,10,10,5,16962639,regional-global-weekly-2020-08-27.csv
14,spotify:track:6cx06DFPPHchuUAcTxznu9,"Joel Corry, MNEK",Head & Heart (feat. MNEK),Atlantic Records UK,14,15,7,16034944,regional-global-weekly-2020-08-27.csv
15,spotify:track:0PvFJmanyNQMseIFrU708S,"Pop Smoke, Lil Baby, DaBaby",For The Night (feat. Lil Baby & DaBaby),Victor Victor Worldwide,15,20,8,16022186,regional-global-weekly-2020-08-27.csv
16,spotify:track:2Y0wPrPQBrGhoLn14xRYCG,"Juice WRLD, Marshmello",Come & Go (with Marshmello),Grade A Productions/Interscope Records,4,11,7,15833578,regional-global-weekly-2020-08-27.csv
17,spotify:track:7x4ASXYEKfQBCewcZhK776,KAROL G,"Ay, DiOs Mío!",UMLE - Latino,17,26,7,15551985,regional-global-weekly-2020-08-27.csv
18,spotify:track:6bvfJf4KjonPMuPfGfy3S2,"Nio Garcia, Anuel AA, Myke Towers, Brray, Juanka",La Jeepeta - Remix,"Flow La Movie, Inc.",13,19,15,15440415,regional-global-weekly-2020-08-27.csv
19,spotify:track:3gD4J3RUHy4OUuZ3qAiaiG,Ozuna,Caramelo,Aura Music Corp.,17,18,11,15340103,regional-global-weekly-2020-08-27.csv
20,spotify:track:6wQlQrTY5mVS8EGaFZVwVF,"Juice WRLD, The Weeknd",Smile (with The Weeknd),Grade A Productions/Interscope Records,7,9,3,15331808,regional-global-weekly-2020-08-27.csv
21,spotify:track:4xqrdfXkTW4T0RauPLv3WA,Conan Gray,Heather,Republic Records,21,47,5,15248137,regional-global-weekly-2020-08-27.csv
22,spotify:track:1rgnBhdG2JDFTbYkYRZAku,Tones And I,Dance Monkey,Elektra (NEK),1,16,58,14883086,regional-global-weekly-2020-08-27.csv
23,spotify:track:4HYDUMY0xSpeBr0AMY9cUz,"Jay Wheeler, DJ Nelson, Myke Towers",La Curiosidad,Linked Music / Dynamic Records / EMPIRE,23,24,9,14774741,regional-global-weekly-2020-08-27.csv
24,spotify:track:2U5WueTLIK5WJLD7mvDODv,Juice WRLD,Wishing Well,Grade A Productions/Interscope Records,7,13,7,14015043,regional-global-weekly-2020-08-27.csv
25,spotify:track:7eJMfftS33KTjuF7lTsMCx,"Powfu, beabadoobee",death bed (coffee for your head),Columbia,4,17,28,13995748,regional-global-weekly-2020-08-27.csv
26,spotify:track:4ZRrLHqzhGRXYj2qcB4s5S,"Rauw Alejandro, Camilo",Tattoo - Remix with Camilo,Sony Music Latin/Duars Entertainment,22,27,7,13818001,regional-global-weekly-2020-08-27.csv
27,spotify:track:1pqnQ41XbfKjaFu6M0eGJp,"Tainy, J Balvin",Agua (with J Balvin),NEON16/Interscope Records,19,23,7,13743222,regional-global-weekly-2020-08-27.csv
28,spotify:track:27ycaQnQAxaPiyeg3nr2aB,Miley Cyrus,Midnight Sky,RCA Records Label,14,14,2,13436491,regional-global-weekly-2020-08-27.csv
