rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,source_file
60,spotify:track:3PfIrDoz19wz7qK7tYeu62,Dua Lipa,Don't Start Now,Warner Records,2,54,82,10196961,regional-global-weekly-2021-05-27.csv
61,spotify:track:60ynsPSSKe6O3sfwRnIBRf,Doja Cat,Streets,Kemosabe Records/RCA Records,9,51,20,10139217,regional-global-weekly-2021-05-27.csv
62,spotify:track:7xT1n5JKpB0bMPh6FL589e,"Crissin, Totoy El Frio, Natan & Shander",Poblado,Kapital Music & Entertainment,62,69,2,9967160,regional-global-weekly-2021-05-27.csv
63,spotify:track:2p2Q23iaaPSEa1tI6TsCVX,Sech,911,Rich Music,28,53,15,9650547,regional-global-weekly-2021-05-27.csv
64,spotify:track:0cOa970mzTWAxKtltpkpLc,"TINI, Maria Becerra",Miénteme,Sony Music Latin,64,64,4,9594639,regional-global-weekly-2021-05-27.csv
65,spotify:track:2XIc1pqjXV3Cr2BQUGNBck,"Bad Bunny, ROSALÍA",LA NOCHE DE ANOCHE,Rimas Entertainment LLC,2,60,26,9553702,regional-global-weekly-2021-05-27.csv
66,spotify:track:161DnLWsx1i3u1JT05lzqU,Bruno Mars,Talking to the Moon,Atlantic Records,45,61,10,9513468,regional-global-weekly-2021-05-27.csv
67,spotify:track:2BITQ360Knh6qNAOqR7Dyq,"Trippie Redd, Playboi Carti",Miss The Rage,"1400 Entertainment, Inc. / 10K Projects",19,47,3,9348252,regional-global-weekly-2021-05-27.csv
68,spotify:track:6cx06DFPPHchuUAcTxznu9,"Joel Corry, MNEK",Head & Heart (feat. MNEK),Atlantic Records UK,11,63,46,9085814,regional-global-weekly-2021-05-27.csv
69,spotify:track:65OVbaJR5O1RmwOQx0875b,"Drake, Lil Baby",Wants and Needs (feat. Lil Baby),OVO,6,75,12,8835588,regional-global-weekly-2021-05-27.csv
70,spotify:track:5u7twkeask1VIyDeNTElSU,Sech,Sal y Perrea,Rich Music,70,106,2,8789571,regional-global-weekly-2021-05-27.csv
71,spotify:track:4VW44pawoOHPUjlN7DX5vk,"Polo G, Lil Wayne",GANG GANG (with Lil Wayne),Columbia,71,-1,1,8707898,regional-global-weekly-2021-05-27.csv
72,spotify:track:2QjOHCTQ1Jl3zawyYOpxh6,The Neighbourhood,Sweater Weather,Columbia,35,65,39,8691634,regional-global-weekly-2021-05-27.csv
73,spotify:track:1diS6nkxMQc3wwC4G1j0bh,Dua Lipa,We're Good,Warner Records,22,62,15,8665649,regional-global-weekly-2021-05-27.csv
74,spotify:track:4pt5fDVTg5GhEvEtlz9dKk,Måneskin,I WANNA BE YOUR SLAVE,RCA Records Label,74,-1,1,8604119,regional-global-weekly-2021-05-27.csv
75,spotify:track:3nY8AqaMNNHHLYV4380ol0,"StarBoi3, Doja Cat",Dick (feat. Doja Cat),Not specified,72,72,4,8595138,regional-global-weekly-2021-05-27.csv
76,spotify:track:5jzEwSyyymBlf1fa1o39T2,"Mora, JHAYCO",512,Rimas Entertainment LLC,76,79,4,8480681,regional-global-weekly-2021-05-27.csv
77,spotify:track:35mvY5S1H3J2QZyna3TFe0,Ariana Grande,positions,Republic Records,1,68,31,8461617,regional-global-weekly-2021-05-27.csv
78,spotify:track:079Ey5uxL04AKPQgVQwx5h,"Selena Gomez, Rauw Alejandro",Baila Conmigo (with Rauw Alejandro),Selena Gomez Latin Project,17,73,17,8350644,regional-global-weekly-2021-05-27.csv
79,spotify:track:39LLxExYz6ewLAcYrzQQyP,Dua Lipa,Levitating,Warner Records,52,74,10,8328585,regional-global-weekly-2021-05-27.csv
80,spotify:track:1rgnBhdG2JDFTbYkYRZAku,Tones And I,Dance Monkey,Elektra (NEK),1,76,97,8293358,regional-global-weekly-2021-05-27.csv
81,spotify:track:01hEpx8jnOG4q7nDK14Rhi,sangiovanni,malibu,Universal Music Italia srL. (Sugar),81,93,2,8108340,regional-global-weekly-2021-05-27.csv
82,spotify:track:3J8EOeKLTLXORtWPpOU5bE,"Lil Tjay, 6LACK",Calling My Phone,Columbia,4,70,15,8101669,regional-global-weekly-2021-05-27.csv
83,spotify:track:0UKUfxIkDAMZz7hMdiVX3m,"P!nk, Willow Sage Hart",Cover Me In Sunshine,RCA Records Label,59,80,9,8067553,regional-global-weekly-2021-05-27.csv
84,spotify:track:20BOju91NaEFK5Py4VJ2pp,"Saweetie, Doja Cat",Best Friend (feat. Doja Cat),ICY/Warner Records,45,71,20,8061006,regional-global-weekly-2021-05-27.csv
85,spotify:track:5K6Ssv4Z3zRvxt0P6EKUAP,"Galantis, David Guetta, Little Mix",Heartbreak Anthem (with David Guetta & Little Mix),Big Beat Records,85,-1,1,8025826,regional-global-weekly-2021-05-27.csv
86,spotify:track:7ytR5pFWmSjzHJIeQkgog4,"DaBaby, Roddy Ricch",ROCKSTAR (feat. Roddy Ricch),South Coast Music Group/Interscope Records,1,78,58,8007592,regional-global-weekly-2021-05-27.csv
87,spotify:track:7hxHWCCAIIxFLCzvDgnQHX,"Internet Money, Gunna, Don Toliver, NAV",Lemonade (feat. NAV),Internet Money Records / TenThousand Projects,2,77,41,7941804,regional-global-weekly-2021-05-27.csv
88,spotify:track:0qxLQ6opocOGyFnlXqJ53x,"Mc Davi, Mc Pedrinho, Mc Don Juan, DJ 900",Bipolar,GR6 Music,82,82,3,7908879,regional-global-weekly-2021-05-27.csv
89,spotify:track:3VvA1wSxukMLsvXoXtlwWx,Boza,Hecha Pa' Mi,Sony Music Latin,17,81,26,7906243,regional-global-weekly-2021-05-27.csv
90,spotify:track:08LwMWf5Tcfsd752EPzFV0,J. Cole,i n t e r l u d e,"Dreamville, Inc., Under exclusive license to Roc Nation Records",15,15,3,7880155,regional-global-weekly-2021-05-27.csv
91,spotify:track:45bE4HXI0AwGZXfZtMp8JR,Tate McRae,you broke me first,RCA Records Label,13,88,46,7627698,regional-global-weekly-2021-05-27.csv
92,spotify:track:0zLCBJZSiELJf02ucPP9wb,"SAINt JHN, Imanbek",Roses - Imanbek Remix,Columbia/B1 Recordings,3,87,76,7609115,regional-global-weekly-2021-05-27.csv
93,spotify:track:7jtQIBanIiJOMS6RyCx6jZ,Tom Odell,Another Love,ITNO/Columbia,76,89,7,7462027,regional-global-weekly-2021-05-27.csv
94,spotify:track:6Im9k8u9iIzKMrmV7BWtlF,Ariana Grande,34+35,Republic Records,5,86,30,7452937,regional-global-weekly-2021-05-27.csv
95,spotify:track:1e0Wxoraz9IzFhREDqgJAe,BTS,Butter (Instrumental),BIGHIT MUSIC,95,-1,1,7450126,regional-global-weekly-2021-05-27.csv
96,spotify:track:0u2P5u6lvoDfwTYjAADbn4,"Billie Eilish, Khalid",lovely (with Khalid),Darkroom,24,90,162,7412147,regional-global-weekly-2021-05-27.csv
97,spotify:track:6ft4hAq6yde8jPZY2i5zLr,"MEDUZA, Dermot Kennedy",Paradise (feat. Dermot Kennedy),Universal-Island Records Ltd.,25,85,30,7392933,regional-global-weekly-2021-05-27.csv
98,spotify:track:2gMXnyrvIjhVBUZwvLZDMP,Lewis Capaldi,Before You Go,Vertigo Berlin,19,91,79,7334988,regional-global-weekly-2021-05-27.csv
99,spotify:track:2UbVnbE5FH6008mAm6Mmgw,OneRepublic,Run,Mosley Music/Interscope Records,95,95,3,7243323,regional-global-weekly-2021-05-27.csv
100,spotify:track:5zqObw7wjBgL9TDiAymxPn,"Anne-Marie, Niall Horan",Our Song,Atlantic Records/Asylum,100,-1,1,7219132,regional-global-weekly-2021-05-27.csv
101,spotify:track:3UHPGOkUcE4hE7sqBF4Snt,BTS,Film out,Universal Music LLC,25,-1,5,7198095,regional-global-weekly-2021-05-27.csv
102,spotify:track:3YJJjQPAbDT7mGpX3WtQ9A,SZA,Good Days,Top Dawg Entertainment/RCA Records,5,83,22,7122635,regional-global-weekly-2021-05-27.csv
103,spotify:track:21jGcNKet2qwijlDFuPiPb,Post Malone,Circles,Republic Records,1,96,91,7077309,regional-global-weekly-2021-05-27.csv
104,spotify:track:4xqrdfXkTW4T0RauPLv3WA,Conan Gray,Heather,Republic Records,12,103,44,7038173,regional-global-weekly-2021-05-27.csv
105,spotify:track:4loQgPwJHocL3dFwLfjb1J,"Rauw Alejandro, Anuel AA",Reloj,Sony Music Latin/Duars Entertainment,32,107,30,6973524,regional-global-weekly-2021-05-27.csv
106,spotify:track:1uAOCTevGnyKIDbgZdOCnE,Barbara Pravi,Voilà,Universal Music Division Virgin Records,106,-1,1,6935400,regional-global-weekly-2021-05-27.csv
107,spotify:track:0939D7aT18uBDS2MTjWzct,Coldplay,Higher Power,Parlophone UK,39,66,3,6842242,regional-global-weekly-2021-05-27.csv
108,spotify:track:4wQUopWk9Ed7Ng5qpKN5qd,"Dj Guuga, DJ Ivis","Volta Bebê, Volta Neném",GR6 Music,71,94,6,6817931,regional-global-weekly-2021-05-27.csv
109,spotify:track:4Oun2ylbjFKMPTiaSbbCih,"Cardi B, Megan Thee Stallion",WAP (feat. Megan Thee Stallion),Atlantic/KSR,1,100,42,6793474,regional-global-weekly-2021-05-27.csv
110,spotify:track:2pPO9YecZimmuVQfIzfV6U,"Ofenbach, Lagique",Wasted Love (feat. Lagique),Elektra France,93,104,9,6779523,regional-global-weekly-2021-05-27.csv
111,spotify:track:7EkWXAI1wn8Ii883ecd9xr,Surf Curse,Freaks,Surf Curse,99,99,4,6691688,regional-global-weekly-2021-05-27.csv
112,spotify:track:6gBFPUFcJLzWGx4lenP6h2,Travis Scott,goosebumps,Cactus Jack / Epic,13,110,198,6677619,regional-global-weekly-2021-05-27.csv
113,spotify:track:0RiRZpuVRbi7oqRdSMwhQY,"Post Malone, Swae Lee",Sunflower - Spider-Man: Into the Spider-Verse,Republic Records,1,111,136,6670427,regional-global-weekly-2021-05-27.csv
114,spotify:track:0pqnGHJpmpxLKifKRmU6WP,Imagine Dragons,Believer,Kid Ina Korner / Interscope,16,109,225,6665283,regional-global-weekly-2021-05-27.csv
115,spotify:track:5YYW3yRktprLRr47WK219Y,"Rochy RD, Myke Towers, Nicki Nicole",Ella No Es Tuya - Remix,Sony Music Latin,23,92,15,6654093,regional-global-weekly-2021-05-27.csv
116,spotify:track:5RAIMjdrCEjpjaR5tBATXU,"Maluma, Beéle, Rauw Alejandro, Mambo Kingz, DJ Luian, Darell",Aloha,Hear This Music,116,123,6,6640596,regional-global-weekly-2021-05-27.csv
117,spotify:track:2nG54Y4a3sH9YpfxMolOyi,Twenty One Pilots,Shy Away,Fueled By Ramen,53,-1,5,6634722,regional-global-weekly-2021-05-27.csv
118,spotify:track:60dwJ8dnqZ4WrIdiu7LkNR,Twenty One Pilots,Saturday,Fueled By Ramen,118,-1,1,6628638,regional-global-weekly-2021-05-27.csv
119,spotify:track:1KixkQVDUHggZMU9dUobgm,Ava Max,My Head & My Heart,Atlantic Records,59,97,15,6620730,regional-global-weekly-2021-05-27.csv
120,spotify:track:5KawlOMHjWeUjQtnuRs22c,"BTS, Halsey",Boy With Luv (feat. Halsey),BIGHIT MUSIC,3,-1,44,6481254,regional-global-weekly-2021-05-27.csv
121,spotify:track:2VxeLyX666F8uXCJ0dZF8B,"Lady Gaga, Bradley Cooper",Shallow,A Star is Born OST,3,102,139,6473903,regional-global-weekly-2021-05-27.csv
122,spotify:track:2b8fOow8UzyDFAE27YhOZM,Maroon 5,Memories,Interscope Records*,2,115,88,6472899,regional-global-weekly-2021-05-27.csv
123,spotify:track:1t9WgS8FN0534tLBRwbaxO,CJ,Whoopty,Warner Records,8,112,31,6456099,regional-global-weekly-2021-05-27.csv
124,spotify:track:2MZQAvsA7aZDssppBLRxYp,Israel & Rodolffo,Batom de Cereja - Ao Vivo,Som Livre,55,101,11,6445297,regional-global-weekly-2021-05-27.csv
125,spotify:track:2Fxmhks0bxGSBdJ92vM42m,Billie Eilish,bad guy,Darkroom/Interscope Records,1,113,113,6421662,regional-global-weekly-2021-05-27.csv
126,spotify:track:1VLtjHwRWOVJiE5Py7JxoQ,Polo G,Martin & Gina,Columbia,80,114,32,6400141,regional-global-weekly-2021-05-27.csv
127,spotify:track:7qiZfU4dY1lWllzX7mPBI3,Ed Sheeran,Shape of You,Atlantic Records UK,1,117,226,6344434,regional-global-weekly-2021-05-27.csv
128,spotify:track:5R691ipUYRDYW6ehapjoj6,J. Cole,9 5 . s o u t h,"Dreamville, Inc., Under exclusive license to Roc Nation Records",18,18,2,6333126,regional-global-weekly-2021-05-27.csv
129,spotify:track:7FdUvDkaE24o3FPIWTvzv2,Imagine Dragons,Follow You,KIDinaKORNER/Interscope Records,75,131,11,6329818,regional-global-weekly-2021-05-27.csv
130,spotify:track:4llr8mcoauwrHBtjGb7F9S,MC Kevin o Chris,Tipo Gin - Ao Vivo,MC Kevin o Chris,108,108,3,6329047,regional-global-weekly-2021-05-27.csv
131,spotify:track:3iw6V4LH7yPj1ESORX9RIN,"Nathan Evans, 220 KID",Wellerman - Sea Shanty / 220 KID x Billen Ted Remix,Polydor Records,31,98,15,6309094,regional-global-weekly-2021-05-27.csv
132,spotify:track:1tkg4EHVoqnhR6iFEXb60y,Pop Smoke,What You Know Bout Love,Victor Victor Worldwide,6,120,38,6302415,regional-global-weekly-2021-05-27.csv
133,spotify:track:1TZv3bujNaYz646eezRE91,"Nicki Minaj, Drake, Lil Wayne",Seeing Green (with Drake & Lil Wayne),Republic Records,67,67,2,6299936,regional-global-weekly-2021-05-27.csv
134,spotify:track:6A8B1kJ9ZNHbl2uFPN6Wtm,Blind Channel,Dark Side,Century Media,134,-1,1,6277641,regional-global-weekly-2021-05-27.csv
135,spotify:track:6v3KW9xbzN5yKLt9YKDYA2,"Shawn Mendes, Camila Cabello",Señorita,Island Records,1,125,101,6243539,regional-global-weekly-2021-05-27.csv
136,spotify:track:285pBltuF7vW8TeWk8hdRR,Juice WRLD,Lucid Dreams,Juice WRLD Mixtape / ISR P&D,3,128,159,6242425,regional-global-weekly-2021-05-27.csv
137,spotify:track:7mEDVrAHDnQJStDo8jKJJm,Go_A,SHUM,Universal Music Polska Sp. z o.o.,137,-1,1,6237019,regional-global-weekly-2021-05-27.csv
138,spotify:track:1yoMvmasuxZfqHEipJhRbp,Maluma,Hawái,Sony Music Latin,2,121,43,6187094,regional-global-weekly-2021-05-27.csv
139,spotify:track:3dYD57lRAUcMHufyqn9GcI,Hozier,Take Me To Church,Universal-Island Records Ltd.,108,127,33,6131452,regional-global-weekly-2021-05-27.csv
140,spotify:track:3jjujdWJ72nww5eGnfs2E7,Harry Styles,Adore You,Columbia,6,124,77,6122546,regional-global-weekly-2021-05-27.csv
141,spotify:track:21UkXrc9kD48rNpTMI2ecz,Lil Tecca,NEVER LEFT,Galactic / Republic Records,72,116,3,6117264,regional-global-weekly-2021-05-27.csv
142,spotify:track:4u7EnebtmKWzUH433cf5Qv,Queen,Bohemian Rhapsody - Remastered 2011,EMI,11,137,141,6026951,regional-global-weekly-2021-05-27.csv
143,spotify:track:0PvFJmanyNQMseIFrU708S,"Pop Smoke, Lil Baby, DaBaby",For The Night (feat. Lil Baby & DaBaby),Victor Victor Worldwide,7,136,47,6010415,regional-global-weekly-2021-05-27.csv
144,spotify:track:7eJMfftS33KTjuF7lTsMCx,"Powfu, beabadoobee",death bed (coffee for your head),Columbia,4,132,67,5988681,regional-global-weekly-2021-05-27.csv
145,spotify:track:0tgVpDi06FyKpA1z0VMD4v,Ed Sheeran,Perfect,Atlantic Records UK,4,140,219,5954368,regional-global-weekly-2021-05-27.csv
146,spotify:track:2WnAKZefdRHxtBEkRjFOHC,Justin Bieber,Anyone,RBMG/Def Jam,6,105,21,5908433,regional-global-weekly-2021-05-27.csv
147,spotify:track:0ofHAoxe9vBkTCp2UQIavz,Fleetwood Mac,Dreams - 2004 Remaster,Rhino/Warner Records,20,138,35,5886351,regional-global-weekly-2021-05-27.csv
148,spotify:track:4DHDIdeayp8xvlyg22wREO,"NATTI NATASHA, Becky G",Ram Pam Pam,Sony Music Latin,148,-1,1,5885132,regional-global-weekly-2021-05-27.csv
149,spotify:track:5uCax9HTNlzGybIStD3vDh,James Arthur,Say You Won't Let Go,Columbia,7,133,228,5884564,regional-global-weekly-2021-05-27.csv
150,spotify:track:6rTInqW3YECMkQsBEHw4sd,"Young Stoner Life, Young Thug, Gunna, Drake",Solid (feat. Drake),300 Entertainment,27,145,6,5883676,regional-global-weekly-2021-05-27.csv
151,spotify:track:2Oycxb8QbPkpHTo8ZrmG0B,"Miley Cyrus, Dua Lipa",Prisoner (feat. Dua Lipa),RCA Records Label,11,129,27,5864896,regional-global-weekly-2021-05-27.csv
152,spotify:track:3H7ihDc1dqLriiWXwsc2po,"Topic, A7S",Breaking Me,Intercord,8,139,62,5851145,regional-global-weekly-2021-05-27.csv
153,spotify:track:3Iba59sFmGhQ4kbCY5L8AX,Tom Grennan,Little Bit of Love,Insanity Records,153,153,4,5812972,regional-global-weekly-2021-05-27.csv
154,spotify:track:54bFM56PmE4YLRnqpW6Tha,Billie Eilish,Therefore I Am,Darkroom/Interscope Records,2,126,28,5794278,regional-global-weekly-2021-05-27.csv
155,spotify:track:3AJwUDP919kvQ9QcozQPxg,Coldplay,Yellow,Parlophone UK,121,142,23,5770150,regional-global-weekly-2021-05-27.csv
156,spotify:track:2QdH0rKlV3d9Y6lWzcnlBH,ITZY,In the morning,Republic Records - ITZY,69,118,4,5738325,regional-global-weekly-2021-05-27.csv
157,spotify:track:0ct6r3EGTcMLPtrXHDvVjc,Avicii,The Nights,Pophouse Entertainment Group,44,146,11,5705633,regional-global-weekly-2021-05-27.csv
158,spotify:track:11ZulcYY4lowvcQm4oe3VJ,"Ashnikko, Princess Nokia",Slumber Party (feat. Princess Nokia),Parlophone UK,96,135,8,5698470,regional-global-weekly-2021-05-27.csv
159,spotify:track:62vpWI1CHwFy7tMIcSStl8,J. Cole,No Role Modelz,Roc Nation Records LLC,119,119,11,5696260,regional-global-weekly-2021-05-27.csv
160,spotify:track:2vBET2pmrQqafaS6zIaYta,"Black Eyed Peas, Shakira",GIRL LIKE ME,Epic,36,130,23,5691863,regional-global-weekly-2021-05-27.csv
161,spotify:track:0nrRP2bk19rLc0orkWPQk2,Avicii,Wake Me Up,Pophouse Entertainment Group,13,149,38,5612379,regional-global-weekly-2021-05-27.csv
162,spotify:track:7BqBn9nzAq8spo5e7cZ0dJ,Bruno Mars,Just the Way You Are,Atlantic Records,133,147,16,5606223,regional-global-weekly-2021-05-27.csv
163,spotify:track:1WvrDdouh6C51In1SdATbq,KAROL G,BICHOTA,UMLE - Latino,3,143,31,5586164,regional-global-weekly-2021-05-27.csv
164,spotify:track:3X2r2CnHOJeV5YekPTgBnK,Migos,Straightenin,Quality Control Music/Motown Records,84,84,2,5563123,regional-global-weekly-2021-05-27.csv
165,spotify:track:1JSTJqkT5qHq8MDJnJbRE1,The Police,Every Breath You Take,Polydor Records,144,170,24,5556578,regional-global-weekly-2021-05-27.csv
166,spotify:track:3U4isOIWM3VvDubwSI3y7a,John Legend,All of Me,G.O.O.D. Music/Columbia,110,154,117,5521575,regional-global-weekly-2021-05-27.csv
167,spotify:track:5vdp5UmvTsnMEMESIF2Ym7,Queen,Another One Bites The Dust - Remastered 2011,EMI,36,165,70,5512568,regional-global-weekly-2021-05-27.csv
168,spotify:track:2QLbRVzixE282JSQjBz2DG,"Alok, Mc Don Juan, Dj GBR",Liberdade (Quando o Grave Bate Forte),GR6 Music,105,148,6,5506451,regional-global-weekly-2021-05-27.csv
169,spotify:track:5E30LdtzQTGqRvNd7l6kG5,The Neighbourhood,Daddy Issues,Columbia,99,151,33,5504785,regional-global-weekly-2021-05-27.csv
170,spotify:track:1zi7xx7UVEFkmKfv06H8x0,"Drake, Wizkid, Kyla",One Dance,Cash Money Records/Young Money Ent./Universal Rec.,12,168,97,5502442,regional-global-weekly-2021-05-27.csv
171,spotify:track:6Xgq7MvZiet0hVi3KaDSgJ,"Justin Bieber, Chance the Rapper",Holy (feat. Chance The Rapper),RBMG/Def Jam,4,141,36,5479786,regional-global-weekly-2021-05-27.csv
172,spotify:track:0nbXyq5TXYPCO7pr3N8S4I,Roddy Ricch,The Box,Atlantic Records,1,161,76,5476949,regional-global-weekly-2021-05-27.csv
173,spotify:track:7kDUspsoYfLkWnZR7qwHZl,"mgk, blackbear",my ex's best friend (with blackbear),Bad Boy/Interscope Records,39,167,41,5475696,regional-global-weekly-2021-05-27.csv
174,spotify:track:2tnVG71enUj33Ic2nFN6kZ,Regard,Ride It,Ministry of Sound Recordings,12,159,90,5459610,regional-global-weekly-2021-05-27.csv
175,spotify:track:3eekarcy7kvN4yt5ZFzltW,Travis Scott,HIGHEST IN THE ROOM,Cactus Jack/Epic,1,166,86,5447583,regional-global-weekly-2021-05-27.csv
176,spotify:track:1xQ6trAsedVPCdbtDAmk0c,"Jawsh 685, Jason Derulo",Savage Love (Laxed - Siren Beat),Columbia,1,162,50,5443153,regional-global-weekly-2021-05-27.csv
177,spotify:track:7yq4Qj7cqayVTp3FF9CWbm,Vance Joy,Riptide,F-Stop Records/Atlantic,156,164,28,5440640,regional-global-weekly-2021-05-27.csv
178,spotify:track:6ocbgoVGwYJhOv1GgI9NsF,Ariana Grande,7 rings,Republic Records,1,157,121,5435985,regional-global-weekly-2021-05-27.csv
179,spotify:track:0GAyuCo975IHGxxiLKDufB,"J. Cole, Bas, 6LACK",l e t . g o . m y . h a n d (with Bas & 6LACK),"Dreamville, Inc., Under exclusive license to Roc Nation Records",27,27,2,5393643,regional-global-weekly-2021-05-27.csv
180,spotify:track:2SAqBLGA283SUiwJ3xOUVI,"Drake, Lil Durk",Laugh Now Cry Later (feat. Lil Durk),OVO,2,172,41,5369091,regional-global-weekly-2021-05-27.csv
181,spotify:track:017PF4Q3l4DBUiWoXk4OWT,Dua Lipa,Break My Heart,Warner Records,7,150,61,5366339,regional-global-weekly-2021-05-27.csv
182,spotify:track:2Gjt4rUHBUH0rMKpBg0hF4,"Malu, DJ Lucas Beat",Disco Arranhado - Funk Remix,Universal Music Ltda.,82,152,9,5337390,regional-global-weekly-2021-05-27.csv
183,spotify:track:3aQem4jVGdhtg116TmJnHz,Drake,What’s Next,OVO,2,169,12,5335112,regional-global-weekly-2021-05-27.csv
184,spotify:track:0EhpEsp4L0oRGM0vmeaN5e,"J Balvin, Dua Lipa, Bad Bunny, Tainy",UN DIA (ONE DAY) (Feat. Tainy),Universal Music Latino/ NEON16,10,160,44,5314983,regional-global-weekly-2021-05-27.csv
185,spotify:track:1f3yAtsJtY87CTmM8RLnxf,Nirvana,Smells Like Teen Spirit,Geffen,169,184,21,5306318,regional-global-weekly-2021-05-27.csv
186,spotify:track:4TIqzdAssasqx3DAe6cG9J,"Joyner Lucas, Lil Baby",Ramen & OJ,Twenty Nine Music Group,154,198,4,5282702,regional-global-weekly-2021-05-27.csv
187,spotify:track:5VzNsUnLmYcRfRfxpQsusa,"Manuel Turizo, Rauw Alejandro, Myke Towers",La Nota,Sony Music Latin/La Industria,21,173,33,5269219,regional-global-weekly-2021-05-27.csv
188,spotify:track:6vFsBXYczYsP0H3lgunZOm,Beach Bunny,Cloud 9,Mom+Pop,91,155,9,5252767,regional-global-weekly-2021-05-27.csv
189,spotify:track:3yfqSUWxFvZELEM4PmlwIR,Eminem,The Real Slim Shady,Eminem Catalog PS,175,189,6,5245674,regional-global-weekly-2021-05-27.csv
190,spotify:track:2tpWsVSb9UEmDRxAl1zhX1,OneRepublic,Counting Stars,Mosley / Interscope,154,174,15,5240849,regional-global-weekly-2021-05-27.csv
191,spotify:track:7m9OqQk4RVRkw9JJdeAw96,XXXTENTACION,Jocelyn Flores,Bad Vibes Forever / EMPIRE,7,177,195,5211024,regional-global-weekly-2021-05-27.csv
192,spotify:track:5RubKOuDoPn5Kj5TLVxSxY,Bad Bunny,TE MUDASTE,Rimas Entertainment LLC,12,178,26,5198791,regional-global-weekly-2021-05-27.csv
193,spotify:track:3rq5w4bQGigXOfdN30ATJt,Arctic Monkeys,Do I Wanna Know?,Domino Recording Co,117,181,22,5198757,regional-global-weekly-2021-05-27.csv
194,spotify:track:7fBv7CLKzipRk6EC6TWHOB,The Weeknd,The Hills,The Weeknd/Lyric,52,186,26,5196807,regional-global-weekly-2021-05-27.csv
195,spotify:track:3MvY2XbGYFi6p2dgmdcOYG,Gjon's Tears,Tout l'univers,Jo&Co,195,-1,1,5174437,regional-global-weekly-2021-05-27.csv
196,spotify:track:4eNOLmx8r2IJAVKvBBL1jv,"Lil Tjay, Polo G, Fivio Foreign",Headshot (feat. Polo G & Fivio Foreign),Columbia,64,194,10,5174298,regional-global-weekly-2021-05-27.csv
197,spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,"The Chainsmokers, Halsey",Closer,Disruptor Records/Columbia,2,176,170,5172484,regional-global-weekly-2021-05-27.csv
198,spotify:track:3IxMaULfjq4IT2IN6v54PB,Dream,Mask,Dream Music,198,-1,1,5156496,regional-global-weekly-2021-05-27.csv
199,spotify:track:4O0LQKVT6hGmVGNwizmydg,Daði Freyr,10 Years,Samlist,199,-1,1,5152139,regional-global-weekly-2021-05-27.csv
200,spotify:track:732E6ibFkQR5lNIPEeiEnx,Twenty One Pilots,Choker,Fueled By Ramen,127,-1,2,5150176,regional-global-weekly-2021-05-27.csv
1,spotify:track:4ZtFanR9U6ndgddUvNcjcG,Olivia Rodrigo,good 4 u,Olivia Rodrigo PS,1,1,3,77001868,regional-global-weekly-2021-06-03.csv
2,spotify:track:4fSIb4hdOQ151TILNsSEaF,Rauw Alejandro,Todo De Ti,Sony Music Latin/Duars Entertainment,2,28,2,47564794,regional-global-weekly-2021-06-03.csv
3,spotify:track:3VqeTFIvhxu3DIe4eZVzGq,BTS,Butter,BIGHIT MUSIC,2,2,2,43335561,regional-global-weekly-2021-06-03.csv
4,spotify:track:6HU7h9RYOaPRFeh0R3UeAr,Olivia Rodrigo,deja vu,Olivia Rodrigo PS,3,3,9,38689290,regional-global-weekly-2021-06-03.csv
5,spotify:track:67BtfxlNbhBmCDR2L2l8qd,Lil Nas X,MONTERO (Call Me By Your Name),Columbia,1,4,10,37726845,regional-global-weekly-2021-06-03.csv
6,spotify:track:748mdHapucXQri7IAO8yFK,"Doja Cat, SZA",Kiss Me More (feat. SZA),Kemosabe Records/RCA Records,3,5,8,36559450,regional-global-weekly-2021-06-03.csv
7,spotify:track:4iJyoBOLtHqaGxP12qzhQI,"Justin Bieber, Daniel Caesar, GIVĒON",Peaches (feat. Daniel Caesar & Giveon),RBMG/Def Jam,1,8,11,31295523,regional-global-weekly-2021-06-03.csv
8,spotify:track:5CZ40GBx1sQ9agT82CLQCT,Olivia Rodrigo,traitor,Olivia Rodrigo PS,7,7,2,30126699,regional-global-weekly-2021-06-03.csv
9,spotify:track:5wANPM4fQCJwkGd4rN57mH,Olivia Rodrigo,drivers license,Olivia Rodrigo PS,1,6,21,29159682,regional-global-weekly-2021-06-03.csv
10,spotify:track:5nujrmhLynf4yMoMtj8AQF,"Dua Lipa, DaBaby",Levitating (feat. DaBaby),Warner Records,4,10,35,28790897,regional-global-weekly-2021-06-03.csv
11,spotify:track:5JCoSi02qi3jJeHdZXMmR8,Olivia Rodrigo,favorite crime,Olivia Rodrigo PS,11,14,2,23590447,regional-global-weekly-2021-06-03.csv
12,spotify:track:776AftMmFFAWUIEAb3lHhw,Måneskin,ZITTI E BUONI,RCA Records Label,12,19,3,23017312,regional-global-weekly-2021-06-03.csv
13,spotify:track:37BZB0z9T8Xu7U3e65qxFy,"The Weeknd, Ariana Grande",Save Your Tears (with Ariana Grande) (Remix),Republic Records,5,25,6,22645140,regional-global-weekly-2021-06-03.csv
14,spotify:track:0BGwAKW4u8kWOhWFflZxfl,Masked Wolf,Astronaut In The Ocean,Elektra (NEK),3,15,20,22522270,regional-global-weekly-2021-06-03.csv
