rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,source_file
122,spotify:track:5TXDeTFVRVY7Cvt0Dw4vWW,XXXTENTACION,Revenge,Bad Vibes Forever / EMPIRE,63,117,17,6357087,regional-global-weekly-2022-04-28.csv
123,spotify:track:0VO8gYVDSwM1Qdd2GsMoYK,"Swedish House Mafia, The Weeknd",Moth To A Flame (with The Weeknd),Republic Records,7,79,27,6331833,regional-global-weekly-2022-04-28.csv
124,spotify:track:503OTo2dSqe7qk76rgsbep,"Dr. Dre, Snoop Dogg",Still D.R.E.,Aftermath,29,115,11,6308209,regional-global-weekly-2022-04-28.csv
125,spotify:track:4u7EnebtmKWzUH433cf5Qv,Queen,Bohemian Rhapsody - Remastered 2011,EMI,11,118,187,6258232,regional-global-weekly-2022-04-28.csv
126,spotify:track:5zNxUkUW9WiV5oyg6gh2wB,"PEDRO SAMPAIO, Mc Pedrinho",DANÇARINA,WM Brazil,32,101,10,6247748,regional-global-weekly-2022-04-28.csv
127,spotify:track:74WROFXsox6wkeUrEK2DS6,Eden Muñoz,Chale,Lizos Music,75,112,8,6245976,regional-global-weekly-2022-04-28.csv
128,spotify:track:45S5WTQEGOB1VHr1Q4FuPl,Harry Styles,Golden,Columbia,44,140,37,6244095,regional-global-weekly-2022-04-28.csv
129,spotify:track:2tGvwE8GcFKwNdAXMnlbfl,Olivia Rodrigo,happier,Olivia Rodrigo PS,12,119,49,6239326,regional-global-weekly-2022-04-28.csv
130,spotify:track:0ct6r3EGTcMLPtrXHDvVjc,Avicii,The Nights,Pophouse Entertainment Group,44,127,59,6226434,regional-global-weekly-2022-04-28.csv
131,spotify:track:2UN0lp72LAusrXi8LLVomt,"Ed Sheeran, Lil Baby",2step (feat. Lil Baby),Atlantic Records UK,131,-1,1,6225892,regional-global-weekly-2022-04-28.csv
132,spotify:track:62Yo3FDddWY8ydu6PW2wyz,Jack Harlow,Nail Tech,Generation Now/Atlantic,36,99,10,6215056,regional-global-weekly-2022-04-28.csv
133,spotify:track:1ZdhOMWyFR8Iv9eylMGYg2,Labrinth,Mount Everest,Syco Music,36,138,12,6192393,regional-global-weekly-2022-04-28.csv
134,spotify:track:003vvx7Niy0yvhvHt4a68B,The Killers,Mr. Brightside,Island Records,98,132,92,6158877,regional-global-weekly-2022-04-28.csv
135,spotify:track:4QWumyD2uwiePBBha9XBHI,Felipe Amorim,No Ouvidinho,One Play,135,142,3,6103163,regional-global-weekly-2022-04-28.csv
136,spotify:track:6bTdZ7xfKp3NqqADJ8HLyj,"Matuê, WIU, Teto",Vampiro,Sony Music Entertainment,82,110,3,6096287,regional-global-weekly-2022-04-28.csv
137,spotify:track:69vlMrzHwATKzupwNcUPyK,"Bad Bunny, Daddy Yankee",La Santa,Rimas Entertainment LLC,14,126,28,6094276,regional-global-weekly-2022-04-28.csv
138,spotify:track:4xqrdfXkTW4T0RauPLv3WA,Conan Gray,Heather,Republic Records,12,139,92,6081772,regional-global-weekly-2022-04-28.csv
139,spotify:track:2vmfvSoZBFAt9hhRoEByLi,"Aventura, Bad Bunny",Volví,Rimas Entertainment LLC,10,130,39,6067654,regional-global-weekly-2022-04-28.csv
140,spotify:track:5E30LdtzQTGqRvNd7l6kG5,The Neighbourhood,Daddy Issues,Columbia,99,137,81,6066389,regional-global-weekly-2022-04-28.csv
141,spotify:track:2rurDawMfoKP4uHyb2kJBt,"Shakira, Rauw Alejandro",Te Felicito,Sony Music Latin,141,-1,1,6033698,regional-global-weekly-2022-04-28.csv
142,spotify:track:5JCoSi02qi3jJeHdZXMmR8,Olivia Rodrigo,favorite crime,Olivia Rodrigo PS,11,135,44,6027770,regional-global-weekly-2022-04-28.csv
143,spotify:track:0tgVpDi06FyKpA1z0VMD4v,Ed Sheeran,Perfect,Atlantic Records UK,4,144,267,6027005,regional-global-weekly-2022-04-28.csv
144,spotify:track:3XjN0mvFkQp1FMVM9Ro5hm,Daddy Yankee,RUMBATÓN,Republic Records,58,125,5,5992161,regional-global-weekly-2022-04-28.csv
145,spotify:track:7yq4Qj7cqayVTp3FF9CWbm,Vance Joy,Riptide,F-Stop Records/Atlantic,122,128,69,5990700,regional-global-weekly-2022-04-28.csv
146,spotify:track:7JJmb5XwzOO8jgpou264Ml,Shawn Mendes,There's Nothing Holdin' Me Back,Island Records,5,154,62,5983398,regional-global-weekly-2022-04-28.csv
147,spotify:track:1DIXPcTDzTj8ZMHt3PDt8p,"Coolio, L.V.",Gangsta's Paradise,"Tommy Boy Music, LLC",116,141,27,5952662,regional-global-weekly-2022-04-28.csv
148,spotify:track:0sTlGEld0h8kIPZaKDYUf4,The Rare Occasions,Notion,Elektra (NEK),67,124,16,5949514,regional-global-weekly-2022-04-28.csv
149,spotify:track:7EkWXAI1wn8Ii883ecd9xr,Surf Curse,Freaks,Surf Curse,55,133,52,5894777,regional-global-weekly-2022-04-28.csv
150,spotify:track:0MMyJUC3WNnFS1lit5pTjk,Olivia Rodrigo,"jealousy, jealousy",Olivia Rodrigo PS,17,134,33,5894764,regional-global-weekly-2022-04-28.csv
151,spotify:track:4IaxDf2FixiQXq0mW7key9,Jessi,ZOOM,P NATION,151,-1,1,5891811,regional-global-weekly-2022-04-28.csv
152,spotify:track:0nrRP2bk19rLc0orkWPQk2,Avicii,Wake Me Up,Pophouse Entertainment Group,13,146,73,5883930,regional-global-weekly-2022-04-28.csv
153,spotify:track:21jGcNKet2qwijlDFuPiPb,Post Malone,Circles,Republic Records,1,150,139,5866153,regional-global-weekly-2022-04-28.csv
154,spotify:track:1zi7xx7UVEFkmKfv06H8x0,"Drake, Wizkid, Kyla",One Dance,Cash Money Records/Young Money Ent./Universal Rec.,12,148,125,5865764,regional-global-weekly-2022-04-28.csv
155,spotify:track:3dYD57lRAUcMHufyqn9GcI,Hozier,Take Me To Church,Universal-Island Records Ltd.,108,149,80,5855082,regional-global-weekly-2022-04-28.csv
156,spotify:track:2BcMwX1MPV6ZHP4tUT9uq6,"Drake, 21 Savage, Project Pat",Knife Talk (with 21 Savage ft. Project Pat),OVO,10,145,34,5844250,regional-global-weekly-2022-04-28.csv
157,spotify:track:4xkOaSrkexMciUUogZKVTS,"Eminem, Nate Dogg",Till I Collapse,Eminem Catalog PS,81,155,44,5823003,regional-global-weekly-2022-04-28.csv
158,spotify:track:2SJZdZ5DLtlRosJ2xHJJJa,Paulo Londra,Chance,WEA Latina,56,129,3,5809442,regional-global-weekly-2022-04-28.csv
159,spotify:track:6f5ExP43esnvdKPddwKXJH,"NEIKED, Mae Muller, Polo G",Better Days (NEIKED x Mae Muller x Polo G),Capitol Records UK / EMI,32,143,28,5809322,regional-global-weekly-2022-04-28.csv
160,spotify:track:6RUKPb4LETWmmr3iAEQktW,"The Chainsmokers, Coldplay",Something Just Like This,Disruptor Records/Columbia,2,147,177,5788271,regional-global-weekly-2022-04-28.csv
161,spotify:track:2LBqCSwhJGcFQeTHMVGwy3,The Weeknd,Die For You,The Weeknd/Lyric,152,167,11,5735724,regional-global-weekly-2022-04-28.csv
162,spotify:track:3sa06xVNmLLYIxdNNmVQN8,"Jax Jones, MNEK",Where Did You Go? (feat. MNEK),Polydor Records,162,164,2,5688047,regional-global-weekly-2022-04-28.csv
163,spotify:track:7KA4W4McWYRpgf0fWsJZWB,"Tyler, The Creator, Kali Uchis",See You Again (feat. Kali Uchis),Columbia,144,172,5,5686693,regional-global-weekly-2022-04-28.csv
164,spotify:track:2N8m6CYs74qQO4mjVcXO30,Tones And I,Dance Monkey,Elektra (NEK),1,153,145,5674049,regional-global-weekly-2022-04-28.csv
165,spotify:track:7hU3IHwjX150XLoTVmjD0q,LISA,MONEY,YG Entertainment/Interscope Records,5,136,33,5672743,regional-global-weekly-2022-04-28.csv
166,spotify:track:0zCgWGmDF0aih5qexATyBn,Mr.Kitty,After Dark,Negative Gain Productions,166,178,2,5602001,regional-global-weekly-2022-04-28.csv
167,spotify:track:22skzmqfdWrjJylampe0kt,"Macklemore, Ryan Lewis, Macklemore & Ryan Lewis, Ray Dalton",Can't Hold Us (feat. Ray Dalton),Macklemore,149,157,27,5601716,regional-global-weekly-2022-04-28.csv
168,spotify:track:6v3KW9xbzN5yKLt9YKDYA2,"Shawn Mendes, Camila Cabello",Señorita,Island Records,1,163,143,5569938,regional-global-weekly-2022-04-28.csv
169,spotify:track:0OTNHGKcqQbk51bOYe462Y,"Polimá Westcoast, Pailita",ULTRA SOLO,Sony Music Entertainment Chile S.A,169,-1,1,5552237,regional-global-weekly-2022-04-28.csv
170,spotify:track:7lvDsmTRXFE3dK4OjvRiWB,"Ali Sethi, Shae Gill",Pasoori,Giraffe Pakistan,170,-1,1,5517985,regional-global-weekly-2022-04-28.csv
171,spotify:track:7BqBn9nzAq8spo5e7cZ0dJ,Bruno Mars,Just the Way You Are,Atlantic Records,133,169,26,5501794,regional-global-weekly-2022-04-28.csv
172,spotify:track:7o2CTH4ctstm8TNelqjb51,Guns N' Roses,Sweet Child O' Mine,Guns N Roses P&D,172,175,2,5497260,regional-global-weekly-2022-04-28.csv
173,spotify:track:5Ohxk2dO5COHF1krpoPigN,Harry Styles,Sign of the Times,Columbia,14,186,41,5479693,regional-global-weekly-2022-04-28.csv
174,spotify:track:6Jkm5kUldvIqxzI1Pa7nXH,Leah Kate,10 Things I Hate About You,Leah Kate /10K Projects / MDDN,174,-1,1,5474564,regional-global-weekly-2022-04-28.csv
175,spotify:track:3yMC1KsTwh0ceXdIe4QQAQ,Lauren Spencer Smith,Fingers Crossed,"Three Name Productions, Inc./ Island Records & Republic Records",17,120,16,5474315,regional-global-weekly-2022-04-28.csv
176,spotify:track:1Y5Jvi3eLi4Chwqch9GMem,Kodak Black,Super Gremlin,Atlantic Records,45,160,20,5465314,regional-global-weekly-2022-04-28.csv
177,spotify:track:6Y46tOTRhkBamosyuWa6YX,"ROSALÍA, The Weeknd",LA FAMA,Columbia,32,131,20,5454339,regional-global-weekly-2022-04-28.csv
178,spotify:track:78kygHp1dvW1kncYjBgbe1,Ryan Castro,Mujeriego,Sony Music Entertainment,92,159,13,5454000,regional-global-weekly-2022-04-28.csv
179,spotify:track:4jPy3l0RUwlUI9T5XHBW2m,"24kGoldn, iann dior",Mood (feat. iann dior),Records/Columbia,1,158,90,5450616,regional-global-weekly-2022-04-28.csv
180,spotify:track:48q0vSHcJdhK3IiXH8C5WJ,Arctic Monkeys,Why'd You Only Call Me When You're High?,Domino Recording Co,104,173,38,5449609,regional-global-weekly-2022-04-28.csv
181,spotify:track:0bI7K9Becu2dtXK1Q3cZNB,"Tiësto, KAROL G",Don't Be Shy,Atlantic Records,38,166,37,5444735,regional-global-weekly-2022-04-28.csv
182,spotify:track:50kpGaPAhYJ3sGmk6vplg0,Justin Bieber,Love Yourself,RBMG/Def Jam,62,195,53,5441465,regional-global-weekly-2022-04-28.csv
183,spotify:track:3rq5w4bQGigXOfdN30ATJt,Arctic Monkeys,Do I Wanna Know?,Domino Recording Co,117,188,39,5438834,regional-global-weekly-2022-04-28.csv
184,spotify:track:1dp8aQANyTRKssDeAYPiZe,"Pusha T, Lil Uzi Vert, Don Toliver",Scrape It Off (feat. Lil Uzi Vert & Don Toliver),Getting Out Our Dreams Inc. (G.O.O.D.) Music / IDJ,184,-1,1,5431948,regional-global-weekly-2022-04-28.csv
185,spotify:track:161DnLWsx1i3u1JT05lzqU,Bruno Mars,Talking to the Moon,Atlantic Records,45,165,55,5423561,regional-global-weekly-2022-04-28.csv
186,spotify:track:7MXVkk9YMctZqd1Srtv4MB,"The Weeknd, Daft Punk",Starboy,The Weeknd/Lyric,1,190,85,5422586,regional-global-weekly-2022-04-28.csv
187,spotify:track:48QmG1dfvMuYLxMPt7KSRA,"Sean Paul, Dua Lipa",No Lie,Universal-Island Records Ltd.,80,182,39,5416168,regional-global-weekly-2022-04-28.csv
188,spotify:track:35mvY5S1H3J2QZyna3TFe0,Ariana Grande,positions,Republic Records,1,179,79,5397709,regional-global-weekly-2022-04-28.csv
189,spotify:track:0B7wvvmu9EISAwZnOpjhNI,Bruno Mars,When I Was Your Man,Atlantic Records,181,192,5,5381827,regional-global-weekly-2022-04-28.csv
190,spotify:track:0G2zPzWqVjR68iNPmx2TBe,"Mora, Bad Bunny, Sech",Volando - Remix,Rimas Entertainment LLC,19,180,42,5372426,regional-global-weekly-2022-04-28.csv
191,spotify:track:6fxVffaTuwjgEk5h9QyRjy,Ed Sheeran,Photograph,Atlantic Records UK,41,-1,154,5369902,regional-global-weekly-2022-04-28.csv
192,spotify:track:5lAnYvAIkSDNXqfo7DyFUm,Doja Cat,Ain't Shit,Kemosabe Records/RCA Records,22,170,26,5365674,regional-global-weekly-2022-04-28.csv
193,spotify:track:2Foc5Q5nqNiosCNqttzHof,"Daft Punk, Pharrell Williams, Nile Rodgers",Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],Columbia,156,156,3,5348438,regional-global-weekly-2022-04-28.csv
194,spotify:track:04sN26COy28wTXYj3dMoiZ,Billie Eilish,Bored,Darkroom,51,198,22,5340713,regional-global-weekly-2022-04-28.csv
195,spotify:track:7fBv7CLKzipRk6EC6TWHOB,The Weeknd,The Hills,The Weeknd/Lyric,52,187,43,5338910,regional-global-weekly-2022-04-28.csv
196,spotify:track:6OrTKLtcF7EBayOV2QqkSK,"Southside, Future, Travis Scott",Hold That Heat (feat. Travis Scott),Epic,196,-1,1,5338777,regional-global-weekly-2022-04-28.csv
197,spotify:track:3U4isOIWM3VvDubwSI3y7a,John Legend,All of Me,G.O.O.D. Music/Columbia,110,184,157,5333920,regional-global-weekly-2022-04-28.csv
198,spotify:track:7iL6o9tox1zgHpKUfh9vuC,50 Cent,In Da Club,Shady Records,77,183,11,5333159,regional-global-weekly-2022-04-28.csv
199,spotify:track:2VxeLyX666F8uXCJ0dZF8B,"Lady Gaga, Bradley Cooper",Shallow,A Star is Born OST,3,191,179,5331009,regional-global-weekly-2022-04-28.csv
200,spotify:track:75UMtPC77vqKRwfSuYuNPO,Kevin Kaarl,San Lucas,Kevin Kaarl,200,-1,1,5330605,regional-global-weekly-2022-04-28.csv
1,spotify:track:4LRPiXqCikLlN15c3yImP7,Harry Styles,As It Was,Columbia,1,1,5,62643539,regional-global-weekly-2022-05-05.csv
2,spotify:track:1rDQ4oMwGJI7B4tovsBOxc,Jack Harlow,First Class,Generation Now/Atlantic,2,2,4,33239878,regional-global-weekly-2022-05-05.csv
3,spotify:track:02MWAaffLxlfxAUY7c5dvx,Glass Animals,Heat Waves,Polydor Records,1,3,71,27824478,regional-global-weekly-2022-05-05.csv
4,spotify:track:5PjdY0CKGZdEuoNab3yDmX,"The Kid LAROI, Justin Bieber",STAY (with Justin Bieber),Columbia,1,4,43,22492980,regional-global-weekly-2022-05-05.csv
5,spotify:track:2DB4DdfCFMw1iaR6JaR03a,"Camila Cabello, Ed Sheeran",Bam Bam (feat. Ed Sheeran),Epic,5,5,9,21135422,regional-global-weekly-2022-05-05.csv
6,spotify:track:7dSZ6zGTQx66c2GF91xCrb,KAROL G,PROVENZA,BICHOTA RECORDS / INTERSCOPE RECORDS / UNIVERSAL MUSIC LATINO,6,28,2,20323014,regional-global-weekly-2022-05-05.csv
7,spotify:track:6JIC3hbC28JZKZ8AlAqX8h,"Elton John, Dua Lipa, PNAU",Cold Heart - PNAU Remix,EMI,4,7,38,18877800,regional-global-weekly-2022-05-05.csv
8,spotify:track:1HhNoOuqm1a5MXYEgAFl8o,"Imagine Dragons, JID, Arcane, League of Legends",Enemy (with JID) - from the series Arcane League of Legends,Kid Ina Korner / Interscope,3,6,27,18408586,regional-global-weekly-2022-05-05.csv
9,spotify:track:1O2pcBJGej0pmH2Y9XZMs6,Cris MJ,Una Noche en Medellín,Sonar LLC.,9,10,10,18047006,regional-global-weekly-2022-05-05.csv
10,spotify:track:59nOXPmaKlBfGMDeOVGrIK,"Future, Drake, Tems",WAIT FOR U (feat. Drake & Tems),Epic/Freebandz,10,-1,1,17840856,regional-global-weekly-2022-05-05.csv
11,spotify:track:58HvfVOeJY7lUuCqF0m3ly,Elley Duhé,MIDDLE OF THE NIGHT,Not Fit For Society/RCA Records,11,11,19,17828258,regional-global-weekly-2022-05-05.csv
12,spotify:track:1ri9ZUkBJVFUdgwzCnfcYs,"Becky G, KAROL G",MAMIII,Kemosabe Records/RCA Records,5,12,12,17681206,regional-global-weekly-2022-05-05.csv
13,spotify:track:5Z9KJZvQzH6PFmb8SNkxuk,"Lil Nas X, Jack Harlow",INDUSTRY BABY (feat. Jack Harlow),Columbia,2,8,41,17631850,regional-global-weekly-2022-05-05.csv
14,spotify:track:2uky0VCI2EZni0nArOPznM,"Bizarrap, Paulo Londra","Paulo Londra: Bzrp Music Sessions, Vol. 23/66",DALE PLAY Records,14,19,2,16849977,regional-global-weekly-2022-05-05.csv
15,spotify:track:3FkeNbs9Zeiqkr3WkbOiGp,Anitta,Envolver,Warner Records,2,9,9,16602870,regional-global-weekly-2022-05-05.csv
16,spotify:track:6I3mqTwhRpn34SLVafSH7G,Justin Bieber,Ghost,RBMG/Def Jam,11,13,33,16232082,regional-global-weekly-2022-05-05.csv
17,spotify:track:50nfwKoDiSYg8zOCREWAm5,Ed Sheeran,Shivers,Atlantic Records UK,4,16,34,15371308,regional-global-weekly-2022-05-05.csv
18,spotify:track:6Uj1ctrBOjOas8xZXGqKk4,Doja Cat,Woman,Kemosabe Records/RCA Records,6,15,43,15274646,regional-global-weekly-2022-05-05.csv
19,spotify:track:4fouWK6XVHhzl78KzQ1UjL,GAYLE,abcdefu,Atlantic/Arthouse Records,1,14,25,15268166,regional-global-weekly-2022-05-05.csv
20,spotify:track:6mmPpaltUZK7xjNlBPQQ0p,"Rauw Alejandro, Chencho Corleone",Desesperados,Sony Music Latin/Duars Entertainment,8,17,21,15218826,regional-global-weekly-2022-05-05.csv
21,spotify:track:5oH4DQAuu1J1800RzUsBWa,"PSY, SUGA",That That (prod.&feat. SUGA of BTS),P NATION,21,-1,1,15109107,regional-global-weekly-2022-05-05.csv
22,spotify:track:48AJSd42lXpicsGqcgopof,"Daddy Yankee, Bad Bunny",X ÚLTIMA VEZ,Republic Records,18,20,6,13989806,regional-global-weekly-2022-05-05.csv
23,spotify:track:3uUuGVFu1V7jTQL60S1r8z,"Lost Frequencies, Calum Scott",Where Are You Now,Epic Amsterdam,18,23,35,13891387,regional-global-weekly-2022-05-05.csv
24,spotify:track:4ZtFanR9U6ndgddUvNcjcG,Olivia Rodrigo,good 4 u,Olivia Rodrigo PS,1,21,51,13708107,regional-global-weekly-2022-05-05.csv
25,spotify:track:1UdzJEpgJxtuXAlCOvD4S0,Danny Ocean,Fuera del mercado,Atlantic Records,22,24,7,13425231,regional-global-weekly-2022-05-05.csv
26,spotify:track:46IZ0fSY2mpAiktS3KOqds,Adele,Easy On Me,Columbia,1,22,29,13413522,regional-global-weekly-2022-05-05.csv
27,spotify:track:0e8nrvls4Qqv5Rfa2UhqmO,Lil Nas X,THATS WHAT I WANT,Columbia,3,25,33,13310908,regional-global-weekly-2022-05-05.csv
28,spotify:track:0y60itmpH0aPKsFiGxmtnh,WILLOW,Wait a Minute!,Roc Nation W Smith P&D,28,30,7,13214867,regional-global-weekly-2022-05-05.csv
29,spotify:track:2KdKh9vHbKW0tZLqtpxxI0,"Justin Bieber, Don Toliver",Honest (feat. Don Toliver),Justin Bieber 2021 PS/ Def Jam,29,-1,1,13186108,regional-global-weekly-2022-05-05.csv
30,spotify:track:18asYwWugKjjsihZ0YvRxO,"Tiësto, Ava Max",The Motto,Atlantic Records,22,26,26,13172016,regional-global-weekly-2022-05-05.csv
31,spotify:track:1PckUlxKqWQs3RlWXVBLw3,Lizzo,About Damn Time,Nice Life/Atlantic,31,-1,1,13051191,regional-global-weekly-2022-05-05.csv
32,spotify:track:3rmo8F54jFF8OgYsqTxm5d,Ed Sheeran,Bad Habits,Atlantic Records UK,3,27,45,12956786,regional-global-weekly-2022-05-05.csv
33,spotify:track:2rDZhKnPaPG054ExZ6nXUS,Ryan Castro,Jordan,King Records,33,34,10,12757874,regional-global-weekly-2022-05-05.csv
34,spotify:track:1r8ZCjfrQxoy2wVaBUbpwg,The Kid LAROI,THOUSAND MILES,Columbia,18,18,2,12385307,regional-global-weekly-2022-05-05.csv
35,spotify:track:2B4GHvToeLTOBB4QLzW3Ni,Farruko,Pepas,Sony Music Latin,4,29,43,12358868,regional-global-weekly-2022-05-05.csv
36,spotify:track:6UelLqGlWMcVH1E5c4H7lY,Harry Styles,Watermelon Sugar,Columbia,4,31,129,12209278,regional-global-weekly-2022-05-05.csv
37,spotify:track:7jtQIBanIiJOMS6RyCx6jZ,Tom Odell,Another Love,ITNO/Columbia,29,33,56,12014315,regional-global-weekly-2022-05-05.csv
38,spotify:track:46HNZY1i7O6jwTA7Slo2PI,"Coldplay, BTS",My Universe,Parlophone UK,3,36,32,11855959,regional-global-weekly-2022-05-05.csv
39,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,The Weeknd,Blinding Lights,Republic Records,1,35,127,11819888,regional-global-weekly-2022-05-05.csv
40,spotify:track:1qMMYpVatbRITKCfq1gasi,Future,PUFFIN ON ZOOTIEZ,Epic/Freebandz,40,-1,1,11475324,regional-global-weekly-2022-05-05.csv
41,spotify:track:3AVXwaOGCEL8cmBecfcsFJ,Charlie Puth,Light Switch,Atlantic Records,19,38,15,11378645,regional-global-weekly-2022-05-05.csv
42,spotify:track:2QjOHCTQ1Jl3zawyYOpxh6,The Neighbourhood,Sweater Weather,Columbia,29,39,88,11371873,regional-global-weekly-2022-05-05.csv
43,spotify:track:2eAvDnpXP5W0cVtiI0PUxV,Ruth B.,Dandelions,Columbia,34,41,38,11294181,regional-global-weekly-2022-05-05.csv
44,spotify:track:59CfNbkERJ3NoTXDvoURjj,Dove Cameron,Boyfriend,Disruptor Records/Columbia,11,37,12,11229012,regional-global-weekly-2022-05-05.csv
45,spotify:track:2gzhQaCTeNgxpeB2TPllyY,"Jimin, HA SUNG WOON",With you,"Genie Music Corporation, Stone Music Entertainment",32,32,2,10973216,regional-global-weekly-2022-05-05.csv
46,spotify:track:4gzsuuZypVbxs0Af1LSZyB,"Tainy, Bad Bunny, Julieta Venegas",Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),Neon16,12,46,31,10800271,regional-global-weekly-2022-05-05.csv
47,spotify:track:5CZ40GBx1sQ9agT82CLQCT,Olivia Rodrigo,traitor,Olivia Rodrigo PS,7,42,50,10759162,regional-global-weekly-2022-05-05.csv
48,spotify:track:6wyhUr4Xw8z5uSy0AhoZfU,"Future, Drake",I'M ON ONE (feat. Drake),Epic/Freebandz,48,-1,1,10740374,regional-global-weekly-2022-05-05.csv
49,spotify:track:1SOClUWhOi8vHZYMz3GluK,Jaymes Young,Infinity,Atlantic Records,11,43,27,10448202,regional-global-weekly-2022-05-05.csv
50,spotify:track:3DarAbFujv6eYNliUTyqtz,"Doja Cat, SZA",Kiss Me More (feat. SZA),Kemosabe Records/RCA Records,3,45,56,10329193,regional-global-weekly-2022-05-05.csv
51,spotify:track:3Vi5XqYrmQgOYBajMWSvCi,Doja Cat,Need to Know,Kemosabe Records/RCA Records,6,44,47,10149937,regional-global-weekly-2022-05-05.csv
52,spotify:track:2gpQi3hbcUAcEG8m2dlgfB,Paulo Londra,Plan A,WEA Latina,4,40,7,10001665,regional-global-weekly-2022-05-05.csv
53,spotify:track:2JPLbjOn0wPCngEot2STUS,Bad Bunny,Yonaguni,Rimas Entertainment LLC,3,49,48,9881884,regional-global-weekly-2022-05-05.csv
54,spotify:track:1ei3hzQmrgealgRKFxIcWn,Benson Boone,In The Stars,Warner Records,54,-1,1,9862740,regional-global-weekly-2022-05-05.csv
55,spotify:track:5wANPM4fQCJwkGd4rN57mH,Olivia Rodrigo,drivers license,Olivia Rodrigo PS,1,47,69,9817925,regional-global-weekly-2022-05-05.csv
56,spotify:track:4SqWKzw0CbA05TGszDgMlc,The Walters,I Love You So,Warner Records,21,48,30,9811338,regional-global-weekly-2022-05-05.csv
57,spotify:track:5nujrmhLynf4yMoMtj8AQF,"Dua Lipa, DaBaby",Levitating (feat. DaBaby),Warner Records,4,51,83,9473517,regional-global-weekly-2022-05-05.csv
58,spotify:track:5QO79kh1waicV47BqGRL3g,The Weeknd,Save Your Tears,Republic Records,2,50,74,9435791,regional-global-weekly-2022-05-05.csv
59,spotify:track:2XRn6Qu0Wd1KvOND8JbaTx,Luciano,Beautiful Girl,URBAN,59,-1,1,9426613,regional-global-weekly-2022-05-05.csv
60,spotify:track:58ge6dfP91o9oXMzq3XkIS,Arctic Monkeys,505,Domino Recording Co,53,55,18,9194442,regional-global-weekly-2022-05-05.csv
61,spotify:track:3FSwpQ9dBZBeBV6UdYHI2R,Future,712PM,Epic/Freebandz,61,-1,1,9124564,regional-global-weekly-2022-05-05.csv
62,spotify:track:4RVwu0g32PAqgUiJoXsdF8,Billie Eilish,Happier Than Ever,Darkroom/Interscope Records,6,52,40,9062549,regional-global-weekly-2022-05-05.csv
63,spotify:track:6HU7h9RYOaPRFeh0R3UeAr,Olivia Rodrigo,deja vu,Olivia Rodrigo PS,3,56,57,8769731,regional-global-weekly-2022-05-05.csv
64,spotify:track:2DgdHcjWmO3qd50RzuBLgZ,Panic! At The Disco,House of Memories,Decaydance/Fueled By Ramen,64,114,2,8755695,regional-global-weekly-2022-05-05.csv
65,spotify:track:0HqZX76SFLDz2aW8aiqi7G,Imagine Dragons,Bones,KIDinaKORNER/Interscope Records,56,57,8,8702600,regional-global-weekly-2022-05-05.csv
66,spotify:track:4srcMdbm2qzVG98tJajHxp,"Alejo, Feid, ROBI",Pantysito,UMLE - Latino,55,58,7,8624419,regional-global-weekly-2022-05-05.csv
67,spotify:track:1oFAF1hdPOickyHgbuRjyX,"The Weeknd, Ariana Grande",Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,XO / Republic Records,5,54,54,8604620,regional-global-weekly-2022-05-05.csv
68,spotify:track:0OTNHGKcqQbk51bOYe462Y,"Polimá Westcoast, Pailita",ULTRA SOLO,Sony Music Entertainment Chile S.A,68,169,2,8586409,regional-global-weekly-2022-05-05.csv
69,spotify:track:2m6Ko3CY1qXNNja8AlugNc,Troye Sivan,Angel Baby,EMI Recorded Music Australia Pty Ltd,59,59,5,8347854,regional-global-weekly-2022-05-05.csv
70,spotify:track:6Z165JvPnS8PYvGW8oLGLc,Lauren Spencer Smith,Flowers,"Three Name Productions, Inc./ Island Records & Republic Records",70,72,3,8279657,regional-global-weekly-2022-05-05.csv
71,spotify:track:1SC5rEoYDGUK4NfG82494W,Lil Nas X,MONTERO (Call Me By Your Name),Columbia,1,61,58,8233226,regional-global-weekly-2022-05-05.csv
72,spotify:track:6lX6l7OuA3qrnIRfdsr0dw,"Blessd, Justin Quiles, Lenny Tavárez",Medallo,WEA Latina,48,68,24,8135842,regional-global-weekly-2022-05-05.csv
73,spotify:track:7lQ8MOhq6IN2w8EYcFNSUk,Eminem,Without Me,Eminem Catalog PS,31,63,32,8115768,regional-global-weekly-2022-05-05.csv
74,spotify:track:20on25jryn53hWghthWWW3,"ACRAZE, Cherish",Do It To It,Thrive Music,9,64,27,8102863,regional-global-weekly-2022-05-05.csv
75,spotify:track:0U1W2LZVUX7qTm7dDpqxh6,Shawn Mendes,When You're Gone,Shawn Mendes LP4-5 PS/ Island,21,53,5,8100264,regional-global-weekly-2022-05-05.csv
76,spotify:track:5gflgO9EPbIBf16n5TKnQS,Zion & Lennox,Yo Voy (feat. Daddy Yankee),Baby Records Inc,59,66,11,8092779,regional-global-weekly-2022-05-05.csv
